h2,ch4,c2h2,c2h4,c2h6
28.252,0.061,1.547,4.849,1.554
5.49,10.026,8.531,36.776,5.636
10.493,8.557,26.593,0.58,12.862
5.414,50.333,5.322,10.881,11.016
5.723,1.96,14.573,10.125,20.889
17.466,4.33,10.0,22.842,17.018
5.085,11.654,2.817,0.187,4.655
7.567,20.429,1.893,3.587,27.446
8.612,0.367,3.652,34.149,4.191
13.224,23.536,0.227,15.623,3.986
8.487,0.949,8.224,8.698,8.308
11.988,2.933,30.278,0.11,26.663
3.438,5.386,8.644,3.316,2.265
10.224,1.07,2.511,40.664,4.089
4.046,7.17,4.923,5.569,3.989
5.172,21.799,7.411,15.977,54.66
2.119,0.743,33.253,13.081,35.159
2.112,4.437,1.804,13.965,10.626
0.429,2.824,20.74,6.047,0.082
1.374,1.773,6.735,8.744,14.016
19.936,9.227,3.409,33.273,3.703
26.308,4.618,4.304,9.543,2.658
18.813,2.934,11.408,17.919,16.361
1.767,16.135,9.01,9258.196,4.014
18.737,10.046,5.522,6.602,2.652
12.558,4.36,18.728,0.206,6.102
9.353,5.468,6.823,14.253,18.31
4.873,1.744,22.166,23.996,3.007
35.954,5.533,0.243,9.709,0.464
26.821,16.981,0.05,24.68,1.934
3.195,0.965,1.939,12.195,11.439
1.066,14.597,12.833,13.031,22.589
4.214,8.745,10.598,12.231,4.245
2.666,1.317,4269.345,42.704,15.531
1.538,1.585,0.9,4.447,5.427
2.192,19.456,1.768,9906.803,5.989
5.407,2.182,6556.052,25.715,3.15
4.121,2.604,6.556,6.217,3.372
12.001,22.351,0.538,18.333,9.122
0.882,3.663,13.289,28.916,0.233
34.672,15.625,33.485,13.323,2.292
1.348,10.606,29.844,2.231,0.718
4.02,44.079,7.221,3.908,7.025
1.446,3.664,30.081,26.765,9.427
1.546,20.77,40.623,9.491,8.685
3.42,6.248,9.642,15.334,5.445
0.99,11.206,3.179,0.57,0.567
23.201,9.32,0.781,13.512,8.558
8.894,4.041,1.214,17.84,14.668
5.207,7.142,26.876,24.114,0.616
8.133,15.307,10.558,17.163,6.986
31.392,0.164,11.95,3.201,4.568
2.081,5.744,10.176,58.973,8.239
15.857,1.258,10.427,3.185,1.277
6.153,12.608,12.694,1.436,9.628
6.492,2.737,4.453,34.215,2.702
6.276,0.554,1.644,11.899,0.401
6.346,9.343,22.874,4.232,16.414
7.967,32.273,15.849,13.453,0.669
27.6,21.004,37.975,1.58,10.98
5.502,2.235,33.581,21.451,7.775
14.192,1.658,6.37,4.809,0.846
8.978,5.14,0.337,14.669,21.411
1.05,1.142,11.764,17.222,9.354
1.143,26.024,7.972,0.091,3.799
2.67,14.088,4.422,13.092,6.783
0.008,1.987,2.45,13.762,13.74
11.839,17.824,0.969,22.912,6.766
7.78,6.868,7.393,23.59,0.278
1.534,15.508,5.071,3.072,0.698
0.581,8837.352,25.284,22.334,11.482
12.443,25.852,3.475,1.822,6.775
9.129,6.462,14.004,27.036,4.468
10.861,3.028,2.051,11.989,3.093
3.424,22.797,26.672,4.112,0.32
15.936,4.421,26.338,2.662,13.558
1.635,25.317,4.588,10.514,8.769
8.354,4.27,1.493,17.929,14.002
8.372,9.535,2.295,6.769,1.322
0.246,1.538,3.174,3.223,7.065
24.423,7.165,29.352,32.493,20.593
5.028,6.029,13.539,8.69,18.927
10.286,0.065,5.137,17.468,10.756
2.012,3.711,4.462,5.204,3.39
4.67,8.67,13.44,14.245,8.515
6.475,30.139,5.421,0.004,22.325
7.536,4.23,6.722,0.902,2.106
14.333,10.354,11.881,10.043,2.717
2.186,0.714,8.953,16.037,47.893
28.447,14.806,5.351,31.065,6.563
9.81,27.0,21.547,38.44,27.035
0.024,24.244,7.458,5.7,8.985
12.383,1.342,12.653,15.503,0.785
13.834,135.26,13.34,10.834,28.153
0.777,34.408,1.023,1.372,31.129
14.009,1.808,9.493,11.682,0.832
2.842,40.966,10.079,11.015,13.879
0.751,6.972,6.039,17.479,1.642
0.339,11.571,3.726,8.572,11.189
11.295,1.958,0.515,3.55,6.372
35.764,2.577,4.981,32.641,4.692
9.849,3.24,2.736,1.079,0.975
8.811,9.628,9.443,15.372,3.22
7.293,2.385,19.069,7.885,18.46
4.908,3.937,6.529,6.613,10.981
3.194,8077.487,36.402,13.492,3.701
5.901,10.719,30.648,4.473,6.973
7.687,7.593,19.881,8.133,4.972
10.118,4.535,0.104,3.96,2.714
8.226,4.128,2.596,21.014,16.634
3.423,9.037,14.285,3.807,0.404
23.611,23.46,15.491,14.72,3.971
2.756,7.597,18.385,25.354,8.797
6.669,6.644,17.192,11.331,14.346
0.589,0.297,7.09,30.636,2.061
2.594,4.062,1.732,11.481,13.074
3.128,14.175,2.394,2.263,15.746
8.418,29.736,4.896,10.577,37.539
7.443,38.419,9.443,28.574,8.917
8.607,18.98,2.607,1.276,3.7
9.143,6.871,6.821,9.38,12.02
1.148,4.716,32.722,1.605,4.969
231.032,9482.965,3.26,7.918,5.5
27.413,27.873,14.894,7.956,0.067
0.101,5.722,3.547,2.403,0.076
5.392,10.554,24.553,0.987,4.066
10.388,6.04,1.781,8.622,2.326
3.853,12.47,25.678,1.637,0.45
0.177,4.035,16.951,9.994,5.29
4.753,1.828,21.982,21.501,4.401
5.387,3.767,10.725,12.069,5.07
23.241,14.832,19.476,5.637,6.51
11.844,0.103,1.974,14.432,2.8
27.098,1.125,0.445,9.661,10.86
2.085,8.617,0.582,22.692,1.178
1.844,18.725,2.75,3.815,0.138
2.292,23.923,1.784,1.966,31.761
3.919,7.45,11.917,9.159,0.635
5.116,22.515,17.409,1.033,5.617
23.129,1.796,11.911,0.841,2.853
26.277,5.54,21.554,7.359,4.174
26.113,15.908,0.191,1.51,1.856
5.139,8.641,1.038,13.413,7.709
6.647,9.335,9.619,13.479,3.176
22.747,21.312,8.977,6.532,2.817
13.124,22.682,0.435,2.862,1.027
12.657,1.141,38.014,9.946,3.555
2.497,6.676,18.559,0.793,8.524
23.225,0.864,0.704,7.543,3.898
10.463,0.308,5.891,2.32,4.608
16.208,6.084,3.494,14.727,3.334
2.739,5.859,4.347,13.805,16.436
4.047,0.337,22.275,14.711,1.757
14.142,2.284,0.57,28.587,3.663
2.007,22.393,3.106,9.539,4.923
2.247,25.611,4.932,23.604,27.878
2.422,6.613,0.941,1.894,29.981
7843.47,0.054,3.637,1.516,0.269
15.392,17.798,0.401,4.338,2.937
13.553,5.096,4.944,8.688,6.292
3.594,11.557,20.08,0.408,2.329
22.449,4.395,26.667,9.723,7.245
1.882,0.438,17.712,2.969,12.528
7.201,3.902,16.647,2.472,10.559
1.132,34.053,9.518,8.841,5.201
12.756,12.353,0.881,17.179,0.079
38.081,21.035,1.703,9.555,2.392
16.824,22.729,13.835,1.188,3.929
3.0,0.985,8.593,22.395,1.282
17.108,6.298,20.531,3.8,2.038
5.892,9.153,17.829,27.516,5.223
11.764,2.201,0.973,1.819,0.946
6.371,4.887,14.47,28.29,0.472
10.068,9.598,6.755,17.528,3.394
14.429,4.625,2.375,5.478,2.206
9.722,2.32,21.384,10.814,14.436
34.753,8.155,0.457,2.831,1.026
3.751,3.65,17.123,1.893,6.903
20.004,32.921,12.554,19.096,0.97
7042.343,3.15,21.881,15.951,7.771
3.038,12.026,0.818,20.882,25.54
9.29,4.864,1.188,3.961,0.36
9.085,11.625,3.955,20.435,14.805
0.436,4.351,6.332,1.892,3.69
16.482,3.948,14.389,6.985,8.971
2.202,2.424,8.637,13.81,5.393
1.34,3.745,2.479,5.129,6.683
1.565,16.728,4.71,4.434,16.193
23.228,8.085,0.396,24.044,4.729
9.156,9.65,13.293,11.769,4.753
3.344,17.007,0.092,2.49,10.557
20.225,1.326,34.037,1.638,2.069
9.879,4.492,0.385,26.943,11.699
11.079,11.55,6.006,10.917,10.16
20.305,8.006,5.617,46.232,16.415
7.98,14.242,7.717,4.053,3.713
12.64,20.339,33.807,5.423,3.181
1.266,5.446,7.755,3.248,2.573
0.264,17.71,1.818,57.243,7.908
3.68,4.432,1.446,21.115,1.846
7.174,10.287,3.34,14.041,1.189
0.609,3.971,25.992,61.481,19.138
0.356,8.082,37.325,5.345,14.597
4.587,9.659,13.855,4.661,1.592
5.567,55.39,9.017,4.114,14.566
3.451,6.495,1.829,6.65,3.6
3.94,1.326,10.199,34.735,10.526
1.452,12.534,20.962,8.888,1.029
1.946,4.287,10.437,4.82,4.731
2.993,39.297,0.163,2.264,17.879
0.223,3.5,3.265,5.444,9.481
3.632,9.897,2.048,9.949,5.133
3.584,2.776,9.894,10.039,5.414
0.504,69.007,51.357,1.425,3.043
2.334,1.594,0.594,4.805,1.089
1.236,1.323,5.182,5.716,2.771
2.198,27.537,24.536,14.802,2.635
0.068,10.786,8.696,9.923,10.632
18.799,25.026,27.419,13.808,3.335
8.568,13.372,1.701,28.354,17.255
5.324,23.588,31.357,9.751,15.054
0.688,25.602,17.744,7.669,4.344
2.78,2.392,7.652,19.497,8.407
5.924,3.754,2.091,22.35,4.443
4.863,0.139,7.834,8.407,8.826
5.608,6.567,0.241,11.039,1.657
9.288,0.271,19.189,4.364,6.054
9.149,3.428,3388.445,10.395,5.777
10.382,0.334,4.25,11.746,3.787
31.523,9.387,3.912,24.201,7.627
4.857,70.288,3.957,21.434,7.255
0.816,6.88,5.995,7.268,19.871
0.157,16.543,11.133,7.673,10.736
4.01,6.697,28.153,2149.384,0.618
8.318,18.117,2.953,0.11,18.644
2.284,0.759,3.517,1.768,3.462
3.715,8.572,2.172,48.105,1.228
10.487,16.702,5.248,20.219,0.585
11.723,6.947,3.064,23.051,10.358
29.12,9.46,7.76,3.723,6.227
56.573,6.106,12.682,15.927,10.81
0.386,10.111,3.839,9.945,9.767
2.749,5.187,2.469,0.517,0.158
3.834,9.093,11.526,13.267,19.905
2.995,1.0,0.075,57.182,2.63
1.319,11.275,1.054,1.23,1.784
52.299,5.906,16.842,11.652,3.621
7.97,7.948,4.57,7627.597,3.156
4.572,35.579,11.458,2.687,19.781
0.985,8.096,18.979,18.552,64.393
1.541,13.588,49.166,48.391,5.881
1.596,6.042,10.436,11.413,6.948
2.724,2.072,1.463,14.998,7.075
18.642,16.573,6.776,9.205,9.841
3932.774,1.359,18.338,18.814,5.965
4.846,11.435,1.056,10.115,0.527
0.842,21.293,26.604,3.284,3.679
4.973,23.077,38.548,1.536,1.009
1.629,4.807,2.337,42.498,5.752
3.92,21.433,14.721,12.505,11.942
5.237,1.67,11.824,18.463,12.676
1.666,0.613,16.081,10.096,4.767
1.292,5.078,19.313,2.68,2.48
3.16,0.22,2.699,2.736,1.733
3.99,6.954,4.239,18.388,2.708
2.326,9.51,0.459,5.753,21.074
4.891,9.427,11.855,6.913,25.251
6.567,8.133,6.2,7.835,2.518
30.227,0.519,33.982,11.25,3.952
12.136,3.192,14.616,26.595,9.458
14.564,42.098,11.207,11.437,21.336
6.673,12.493,0.121,0.875,0.822
15.116,8.83,14.851,22.701,19.83
1.572,18.534,48.861,8.552,27.787
0.631,10.547,17.677,2.959,0.943
0.018,6.316,18.259,5.754,1.605
15.716,4.73,0.233,3.819,17.86
9.783,26.271,0.513,2.529,4.775
6.713,34.999,6.278,17.55,3.815
0.019,13.064,4.148,13.596,11.584
5.929,10.534,2.146,3.868,2.349
1.691,16.934,9.397,10.001,5.929
1.982,7.109,0.767,15.77,1.575
5.984,10.178,16.696,21.17,6.963
4.767,3.33,7.646,11.649,0.612
15.365,7.828,18.424,9.138,3.906
1.812,10.468,4.147,15.124,12.036
6.287,7.507,13.677,1.526,0.769
0.199,4.483,21.267,12.176,50.232
7.833,11.219,21.883,8.214,8.911
8.954,27.063,4.021,31.469,17.106
0.58,6.539,1.263,9.725,3.99
6.629,6.802,19.924,30.565,7.883
1.34,10.135,9.209,4.628,2.335
7.062,6.832,2.64,14.85,3.705
0.457,3.718,26.113,1.202,4.812
1.738,6.736,0.811,4.121,3.307
6.981,20.94,21.205,0.528,21.292
2.715,3.812,35.454,13.683,3.943
1.737,26.888,3.872,2.445,12.572
11.626,1.514,1.511,24.662,0.556
2.698,22.241,5.64,5.773,21.76
8.183,10.141,22.542,24.378,11.317
2.585,9.644,1.179,2.434,1.469
10.917,4.534,15.947,23.122,0.015
6.502,7.194,4.613,22.108,11.396
13.991,5.469,2.88,18.094,9.987
24.762,59.739,24.297,6.668,1.615
5.594,4.063,34.748,18.306,6.915
7.932,18.482,3.857,1.462,15.247
2.984,13.761,13.55,12.276,8.258
12.558,1.195,15.744,3.047,10.961
7.907,27.262,14.585,12.133,1.026
8.082,0.52,17.966,2.893,4.297
0.032,10.162,9.913,14.212,24.013
28.527,8.028,16.406,14.967,7.385
2.78,2.174,10.333,19.921,5.86
6385.078,18.436,5.927,17.824,16.312
10.989,12.37,6.939,10.998,29.155
9.439,2.055,13.275,8.504,1.428
6.259,19.685,59.372,1.096,5.608
0.656,8.129,15.38,22.414,47.976
2.822,1.142,0.51,1.23,1.145
11.536,4.969,14.425,5.916,9.298
7.493,41.453,9.195,10.868,17.624
16.581,4.006,0.059,1.119,7.101
53.367,17.232,19.778,5.123,4.496
3.096,3.807,11.012,9.195,9.93
10.623,6.505,11.496,1.16,3.27
4.37,15.218,13.426,2.522,24.158
1.454,6.992,3.94,6.404,0.068
2.045,3.367,12.261,3.847,2.31
8.506,17.75,2.193,0.389,29.407
22.442,0.269,2.24,1.581,1.632
2.717,23.797,19.923,10.769,6.234
7.572,5.138,44.985,6.779,2.319
2.271,0.997,6.476,4.205,3.185
7.092,9.74,2.203,24.559,6.175
2.452,1.339,21.16,2.391,2.887
19.918,20.02,40.213,5.939,22.002
6.078,2.476,9.745,12.87,0.062
8.49,2.88,15.8,15.122,1.337
1.548,8.191,10.33,4.898,9.978
11.04,8.735,33.154,1.228,6.036
1.988,1.882,6.829,19.404,13.914
5.703,2.898,8.776,6.977,1.193
3.406,9.07,11.441,5.074,11.499
8.657,4.264,19.121,11.456,5.526
9048.603,10.155,43.023,1.96,19.595
13.845,38.462,0.881,2.53,13.014
16.82,4.86,20.343,0.692,0.075
2.511,0.902,1.742,9.033,10.097
8.421,11.092,0.151,5.352,3.2
15.942,2.177,1.346,1.448,0.591
1.425,2.123,10.136,8.159,0.796
12.812,24.45,1.183,1.808,4.717
14.023,1.305,3.233,0.747,1.642
23.614,10.286,12.62,21.215,7.58
0.304,16.596,1.43,3.691,17.964
5.239,17.343,0.948,18.001,2.653
0.237,1.022,23.156,6.753,1.169
18.328,6.101,18.982,3.906,0.055
1.295,8.146,24.86,1.031,13.005
5.512,6.235,9.981,1.363,5.056
6.24,13.553,2.686,30.492,0.606
25.356,1.827,0.13,7.109,0.943
6.587,11.353,2.139,5.321,0.237
12.52,12.501,1.766,3.778,6.74
4.872,12.453,5.291,19.674,9.517
7.757,37.265,28.337,1.754,1.288
9.068,10.86,27.822,18.67,4.629
1.296,5.687,10.33,4.99,0.521
13.145,5.053,2.639,3.017,0.332
5.588,0.908,7.677,8.36,4.48
2.163,18.999,1.761,4.498,0.895
2.894,0.296,17.95,2.835,11.851
0.532,16.202,0.226,34.4,3.774
25.047,32.967,13.021,8.325,0.825
1.553,7.707,8.557,1.946,5.009
22.333,20.121,0.174,9.514,5.482
4.226,4.843,7.267,5.386,1.909
3.683,10.188,0.335,2.457,16.764
8.377,3.163,5.444,4.561,0.284
20.508,64.215,10.969,30.876,3.686
4.663,16.485,18.03,11.562,14.008
2.934,2.308,12.931,6.949,7.73
8.305,7.345,3.862,1.654,0.216
13.315,1.451,11.134,13.942,4.333
0.74,1.175,4.442,2.7,3.787
3.596,16.021,6.089,9.167,2.156
0.519,8.821,3.161,1.088,6.902
0.981,9.801,11.026,19.214,2.732
2.789,16.405,25.485,0.893,52.635
13.945,5.021,5.256,32.692,4.791
9.208,12.429,18.416,35.444,7.998
0.809,6.927,5.287,7.752,2.628
8.968,1.918,23.199,12.134,1.592
6.366,9.449,6.794,6.246,11.621
5.135,1.843,0.672,11.514,3.1
26.482,4.057,4.806,4.789,2.404
3.973,5.534,8.209,13.178,14.821
9.052,3.502,9.238,17.19,1.681
3.382,14.739,31.666,13.265,3.731
9.102,4.272,3.007,17.29,3.033
7.331,5.278,0.407,0.168,0.039
2.779,9.908,1.178,36.793,15.21
1.864,19.191,5.629,9.809,0.146
5.072,10.181,8.159,21.185,6.809
5.219,3.469,63.39,2.46,0.752
0.887,6.131,4.596,15.599,4.242
5.378,7.486,22.506,4.714,1.193
4.171,0.597,10.461,26.139,1.345
3.697,9.787,3.697,15.264,44.039
9.648,19.571,61.734,12.964,7.383
5.464,3.136,5.909,4.279,6.051
8.407,10.533,8.867,32.97,13.433
19.85,5.3,9.774,33.41,8.935
9.74,30.424,0.304,3.846,0.37
5.799,1.779,10.564,2.469,6.852
12.115,3.503,3.543,3.099,2.379
10.628,4.303,18.744,23.838,12.081
4.21,4.205,9.495,16.994,3.437
10.529,7.073,0.581,12.296,8.731
3.018,6.918,12.966,3.761,12.873
15.13,17.518,2.836,4.126,7.067
6.566,3.012,13.256,1.364,2.003
9.639,4.461,2.754,12.049,2.644
5.633,1.533,1.806,8.91,1.282
4.211,2.185,0.07,13.464,25.464
3.058,16.256,0.108,10.027,33.313
32.342,1.866,8.725,7.377,3.843
3.123,0.459,37.446,7.569,4.353
3.357,0.607,0.291,35.725,25.381
2.853,9.866,1.069,5.798,5.362
2.752,59.508,5.558,26.102,5.103
19.584,19.432,2.179,3.332,1.536
1.896,88.22,18.046,2.732,4.747
2.435,6.163,4.37,3.802,9.852
0.04,4.381,5.263,16.987,12.359
32.233,16.56,12.851,6.281,8.654
3.156,0.01,2.946,1.87,1.387
2.381,3.747,3.425,29.694,0.616
4.115,0.097,0.551,0.752,9.272
29.092,4.073,23.083,11.231,14.088
6.297,9.459,5.79,10.267,12.413
0.613,7.594,7.567,15.047,11.12
22.556,6.773,6100.069,9.172,14.831
1.612,6.199,0.62,0.189,0.913
6.747,1.113,17.842,2.578,3.186
6.619,33.676,8.175,2.735,11.151
4.474,8.764,19.925,3.096,5.888
2.921,2.625,4.035,26.549,6.696
3.194,7.382,17.434,10.587,0.979
22.172,1.087,11.828,8.149,1.027
731.12,7.249,4.15,15.307,10.071
4.756,19.855,42.714,2.141,1.088
37.42,2.474,8.314,37.478,7.233
10.827,10.478,20.403,1.07,3.735
0.041,1.1,2.723,2.929,2.115
9.887,2.807,41.712,3.41,18.432
1.59,5.789,10.04,6.1,20.93
0.272,5.288,3.474,3.834,3.564
14.15,5.364,10.789,0.974,8.302
4.535,10.312,2.927,4.072,11.904
9.754,16.417,4.217,5.472,0.367
19.688,0.38,16.469,1.483,10.559
16.094,16.047,0.682,6.968,1.4
39.058,1.033,7.822,2.603,0.393
16.588,36.017,4.126,1.037,0.268
12.869,5.676,4.282,8.045,1.918
6.512,2.167,6.538,2.307,0.342
5.774,26.883,2.574,4.988,4.998
3.859,5.359,1.277,32.127,27.735
5.092,30.591,4.039,0.417,5.645
9.914,17.444,5.069,22.662,45.57
22.68,50.625,3.543,7.895,7.268
10.813,1.37,4.708,0.677,0.623
3.592,50.266,9.918,12.27,2.261
16.2,23.634,4.163,2.638,8.74
28.546,31.022,3.594,5.645,1.393
35.394,1.4,869.47,0.057,8.669
14.043,20.391,16.118,18.469,0.056
39.568,16.062,0.612,29.968,18.361
3.239,1.09,0.356,3.345,13.905
50.962,6.006,13.399,25.32,0.022
9.908,4.327,0.462,5.142,1.601
14.524,6.574,22.27,2.143,7.232
3.679,7.727,6.628,23.915,13.433
6.258,6.074,1.886,12.155,5.321
20.432,4.42,19.258,14.106,5.496
8.073,9.719,19.155,7.234,6.518
9.015,17.398,22.319,6.293,2.841
13.102,4.955,9.371,0.139,5.298
1.14,6.391,6.163,0.06,4.457
7.997,8.659,12.383,26.591,12.052
1.257,9.602,3.574,8.634,28.515
7.85,4.403,10.147,3.289,0.03
13.1,0.362,8.336,2.924,5.644
1.272,16.822,22.125,10.398,9.634
23.414,1.75,8.799,5.714,0.538
13.135,11.926,0.084,2.559,17.547
15.483,5.848,8.751,0.791,5.162
7.86,0.895,17.466,9.758,0.156
8.119,3.525,13.749,12.341,2.684
6.024,1.964,0.578,2.886,4.235
26.705,10.93,0.629,9.602,0.375
8.002,10.713,15.705,8.381,2.334
15.442,4.087,4.119,7.031,2.893
1.688,19.412,2.453,6.825,1.383
1.812,20.715,15.615,8.764,4.162
5.124,4.045,48.529,5.379,10.219
3.727,9.374,7.303,6.194,8.399
22.613,5.27,0.876,5.332,18.118
9.154,10.507,7.111,2.26,2.325
8.03,9.076,7.391,11.48,12.908
33.964,17.304,8.955,7.91,3.949
6.727,7.108,20.592,3.165,3.389
1.727,29.093,10.429,8.341,2.051
3.481,18.517,2.903,12.569,10.514
7.77,3.988,16.495,0.898,2.42
1.468,0.079,18.247,20.518,35.998
7.356,10.958,9.909,17.562,15.993
3.394,1.404,0.175,58.505,3.486
1.398,5.709,6.809,19.475,3.179
1.403,0.037,1.557,1.129,1.51
4.67,4.97,26.34,5.466,4.545
2.354,3.838,0.253,23.184,2.241
4.256,22.829,36.133,8.613,6.598
0.618,13.738,13.574,3.485,17.615
13.521,21.389,0.417,2.316,18.331
30.887,17.586,16.607,6.977,1.772
3.655,22.586,2.451,6.507,6.942
4.587,28.68,6.546,12.911,3.543
4.266,1.131,5.057,16.675,0.982
25.4,31.992,27.593,7.173,0.193
0.834,11.54,2.344,8.644,15.005
9.738,4.635,0.159,3.656,8.139
7.959,0.784,16.326,20.044,0.953
18.754,11.942,6.402,44.068,8.829
2.245,7.768,8.023,20.632,17.482
8.667,10.286,3.376,4.676,7.449
8.216,4.45,4.734,1.745,2.874
1.091,16.799,5.869,7.771,6.647
0.453,23.547,1.436,5.476,3.792
9.108,26.448,17.684,2.222,2.349
13.478,1.214,11.219,2.266,0.945
34.454,6.614,0.552,15.363,0.298
15.309,5.031,0.642,9.693,0.448
34.39,4.683,8.926,5.912,4.065
25.351,1.988,21.87,8.106,1.624
15.595,9.998,13.18,3.365,4.182
7.219,1.79,1.851,38.869,11.733
7.136,41.207,5.991,16.799,3.269
2.698,3.859,14.885,14.908,12.119
6.81,4.732,5618.248,13.89,0.427
2.667,4.336,6.383,25.192,12.791
8.021,9.422,4.026,4.185,12.344
1.148,30.028,6.243,1.078,15.197
4.309,6.429,1.962,14.129,5.357
28.078,9.511,11.45,15.214,3.077
6.985,9.214,9.362,4.001,0.208
12.099,0.492,19.508,21.226,5.736
0.633,1.595,27.859,6.194,5.694
0.682,2.455,0.571,1.579,19.101
3.068,24.399,2.359,5.824,1.286
9.375,1.512,6.298,3.99,2.284
21.447,8.963,16.592,14.633,1.043
6.832,8.375,0.165,15.523,13.864
11.735,1.007,1.593,1520.808,3.067
6.497,12.28,19.384,12.174,3.367
1.74,7.504,3.534,14.719,2.44
7.914,20.611,1.938,8.918,4.391
6.284,19.227,1.62,2.382,5.903
9.379,2.754,9.095,10.526,11.725
11.787,28.069,34.533,18.16,0.23
5.174,7.536,11.828,6.738,0.478
6.321,0.421,6.412,40.192,2.139
16.843,9.031,13.217,27.99,6.369
11.054,12.553,17.914,55.374,1.911
2.154,1.024,9.73,25.428,20.608
30.746,3.748,9.362,10.471,1.179
4.165,11.865,0.845,11.405,9.312
16.528,23.831,20.995,4.832,1.793
5.663,18.323,2.195,2.055,0.676
6.716,6.473,3.617,8.908,5.766
3.101,9.927,7.742,11.877,31.951
15.698,20.483,5.159,29.013,0.987
7.752,14.731,0.934,4.382,21.162
4.616,4.786,13.304,13.406,4.06
0.18,8.146,6.131,7.759,6.545
11.207,34.056,11.995,1.322,13.664
4.398,18.578,1.127,0.711,40.912
0.085,12.983,38.454,5.034,21.189
5.638,9.85,3.366,23.455,10.367
16.813,10.82,0.615,1.294,17.974
4.846,19.918,26.026,12.182,13.015
2.082,4.025,0.817,4.741,5.211
9.375,4.088,3.541,13.273,0.344
9.861,0.091,20.17,4.13,1.115
19.222,14.749,7.516,1.769,3.729
0.078,3.452,7.138,0.451,5.613
40.969,17.205,1.068,3.522,5.25
15.337,9.077,3.401,8.575,1.125
17.787,42.535,3.577,18.16,3.184
4.693,32.939,1.883,49.434,2.415
2.181,5.869,13.593,11.003,15.298
9.924,11.117,0.99,2.035,2.205
19.301,4.762,8.291,6.893,5.393
7.754,12.396,9.038,41.075,17.672
2.72,6.6,8.289,3.189,9.421
2.02,9.726,27.258,11.748,0.846
3.054,5.631,0.876,2.242,5.702
9.754,10.647,3.043,9.581,4.94
1.812,3.975,5.957,7.239,6.6
5.575,8.267,0.079,13.422,0.21
10.288,8.621,5.147,13.783,3.112
0.458,0.516,30.865,1.625,14.046
2.03,22.45,5.871,2.492,5.224
8.551,2.977,5.251,42.562,1.459
11.807,7.904,4.152,15.598,10.876
0.156,3.88,4.574,6.099,8.777
5.094,2.652,10.352,2.739,3.1
1.526,8.161,14.78,0.757,15.72
1.751,7.205,1.878,4.806,5.715
1.012,6.393,9.067,1.465,12.434
0.671,4.64,5.813,11.708,7.525
7.266,7.292,2.797,14.807,8.68
2.569,5.397,3.571,29.296,0.935
23.21,3.24,12.939,4.38,0.863
0.549,5.098,8.29,3.97,0.464
9.953,4.56,0.648,0.206,1.798
3.423,5.827,0.745,1.443,8.526
21.152,0.462,0.526,12.193,0.668
18.672,3.98,1.61,42.744,14.545
14.194,12.014,2.512,13.03,6.713
2.11,7.7,30.334,15.684,6.739
1.844,21.327,0.772,4.521,9.714
11.932,0.391,33.294,3.634,1.568
0.36,0.886,3.261,8.674,2.698
4.242,0.984,1.579,20.431,11.375
6.802,16.215,23.088,7.578,10.226
15.342,19.267,4.828,13.288,18.02
30.755,2.244,20.589,7.042,6.937
15.835,7.387,10.512,3.841,7.371
0.671,4.25,0.705,19.631,20.691
6.612,2.071,1.002,2.721,17.19
7.161,2.505,14.903,25.353,8.63
0.259,5.057,4.745,2.114,16.359
1.519,26.164,40.747,9.496,4.304
27.351,11.685,5.225,5.85,0.425
5.482,12.977,5.453,1.256,12.258
6.099,36.058,8.992,7.357,13.328
15.881,13.391,0.173,3.754,16.808
26.193,0.715,0.566,21.171,1.883
0.039,9.156,5.813,4.201,9.649
4.136,0.619,0.942,11.94,11.711
7.131,3.848,0.262,12.597,1.193
5.764,23.234,10.368,4.493,0.551
16.521,3.221,9.728,2.069,0.846
20.071,8.077,7.723,0.851,3.372
5.939,4.09,0.626,9.663,31.263
5.145,27.037,12.872,2.556,2.172
9.564,4.071,14.936,0.244,12.25
8.69,23.553,8.773,0.003,2.857
18.141,13.263,16.637,26.608,5.133
1.214,0.187,0.857,3.853,0.653
5.214,5.066,1.746,12.478,16.394
1.237,5.122,21.422,33.127,10.882
5.863,17.003,2.608,2.445,2.284
0.389,15.566,4.324,4.505,8.224
3.345,1.872,0.322,1.6,15.669
2.291,17.172,6.157,3.265,5.973
1.312,17.616,47.336,2.026,1.481
5.204,2.266,28.403,0.588,2.585
14.124,13.473,16.12,21.118,20.486
51.584,4.942,1.009,13.106,8.711
8.594,35.472,4.681,0.06,25.929
2.409,14.527,1.377,14.402,9.677
3.144,20.545,22.252,5.334,6.466
1.069,6.575,8.838,2.895,4.054
33.161,0.333,12.805,15.564,2.457
5.576,9.191,13.813,1.941,4.022
20.631,0.473,11.378,15.305,0.847
4.184,5.352,0.592,7.169,25.95
5.998,1.972,8.925,2.893,7.567
0.55,31.977,19.54,12.907,1.375
4.592,10.635,8.87,14.115,24.884
8.093,0.341,17.164,0.582,0.49
1.086,25.341,6.675,9.988,13.574
0.35,12.752,18.541,5.087,2.988
39.972,2.843,0.302,4.185,24.676
6.89,3.732,9.651,37.435,13.801
19.572,3.743,5.561,4.539,5.139
0.201,4.423,5.084,2.542,0.783
15.752,13.639,2.23,4.333,3.585
8.609,15.846,3.211,6.663,7.01
28.034,19.494,30.604,0.768,5.446
1.53,2.726,0.195,14.937,1.081
