h2,ch4,c2h2,c2h4,c2h6
0.12,8687.392,22.44,0.133,1604.914
0.011,0.117,2.628,0.125,3.065
4.737,11.621,14.83,5149.09,3.471
16.184,12.016,25.782,19.641,6.754
32.319,13.365,21.661,4.643,0.425
2.882,27.761,1.724,5.331,17.884
2.132,10.423,21.204,9.798,21.557
5.428,4.835,5.97,9.271,4.54
6.47,20.94,0.112,3.478,6.016
5.196,21.512,7.899,7683.112,5546.715
1.918,14.88,5.471,1.128,27.363
7.291,9.963,3.164,355.903,14.897
2.806,10.698,4.94,1.205,13.97
7.028,4110.609,17.847,4.01,5865.711
0.301,28.467,9.45,0.384,11.453
21.531,1.893,12.363,0.005,5.057
0.449,30.367,5.903,2.844,6362.45
3.621,10.562,0.535,17.647,2118.924
7577.582,9.75,8.032,1.997,36.836
3.57,8.197,3.669,2.116,17.331
2627.541,1.312,2.653,13.565,2412.038
16.921,8.206,6.442,3.074,1.995
8.876,18.751,11.562,6140.63,8806.675
15.832,13.406,0.379,29.061,1.715
2.175,16.506,6.308,3905.539,8083.62
1.7,7892.49,10.567,4572.839,7.227
1.434,7.832,24.706,189.969,17.365
3.853,5.634,17.196,7552.82,22.68
1.27,1.976,2.308,20.053,23.264
7.259,11.65,0.765,8.868,18.062
8714.207,4.567,8.473,0.383,5.361
9.989,11.466,1.62,0.16,13.73
0.69,8.119,28.196,9.643,4629.355
2.313,3.012,10.863,7.365,9898.177
33.432,2195.972,2.878,8.575,6388.5
8.989,33.704,11.801,4.18,6677.953
0.277,15.158,0.735,18.069,5.49
2.24,2.512,17.243,0.723,2.788
1.49,6.299,1.893,9936.157,9.205
0.776,14.226,5.894,4.978,35.077
1.059,2.013,0.12,21.255,21.4
1.007,1.734,9.959,1.331,12.331
8.935,17.472,0.518,15.083,4.956
18.664,1.147,10.581,35.441,5577.712
2.63,4.284,19.243,3.43,9.256
2.676,6.307,12.309,9100.55,39.258
0.264,2.443,2.193,0.093,17.464
3.614,5.589,9210.988,3.873,19.914
1.387,10.588,20.481,1.314,26.992
22.866,22.902,1.407,37.657,1.791
4.696,26.675,3.36,0.693,7.12
2.661,20.052,9.166,6.748,45.679
7.035,2151.308,5617.657,2.012,15.651
0.959,7.252,4.75,8.646,11.494
6.798,2.368,8362.837,5.832,4.326
9.843,1.246,7.583,7.777,1.977
4.061,16.962,8.792,4.301,8014.996
12.318,0.015,15.215,2.445,12.8
7.891,0.537,0.013,0.738,25.816
8.102,8.44,3.028,6.2,11.152
36.506,1.968,8.794,0.738,585.304
0.41,15.389,9.611,2.063,10.975
5.506,19.916,7.232,4.972,12.107
16.419,17.4,43.744,0.892,9.681
36.901,6598.243,4.336,6.434,24.179
3.018,0.503,0.938,0.62,2.18
8698.465,57.716,0.076,1.127,10.095
2.03,0.4,0.63,18.843,1.121
19.3,24.989,9.629,3.734,3552.095
6.713,0.452,45.333,2.086,11.79
4.108,34.737,14.461,4.318,10.294
30.645,0.56,11.767,1.079,3088.366
10.259,10.505,16.704,10.441,18.5
1.514,10.278,4.038,33.014,5.695
2.027,8.463,4.112,39.178,9.053
7.28,7.653,2.647,1.589,27.136
8899.797,1.733,9.511,4.577,54.388
31.467,6331.816,12.087,0.466,0.692
3.127,3.632,1.318,28.67,2.251
19.272,7.458,8.736,9.406,0.308
5.853,8.694,6.657,4224.835,5.144
2.935,1.754,10.609,6.189,0.382
1540.637,7170.877,6.86,2.792,11.239
8.963,2.823,10.142,9.538,0.278
24.466,8.032,4.298,5.292,0.811
8.987,11.83,23.99,0.899,0.992
4.928,13.294,9.68,0.657,8.733
3.321,5.422,5.495,4.441,18.226
11.791,1.699,0.06,15.347,35.382
14.279,8.275,7423.126,3950.413,0.612
4.022,24.919,0.658,5.393,15.372
1.561,5.183,5.194,1.108,12.663
15.454,9308.586,10.817,2.336,2.589
6.146,8909.953,11.627,6.131,8.486
2.486,51.283,1.547,3.009,5.313
15.148,30.184,14.702,3.234,27.679
36.324,6.716,9.925,8.271,4.016
0.639,3866.056,3.277,8299.418,1397.74
13.766,6450.124,0.544,23.826,14.457
2.245,11.327,0.174,27.979,5.875
2.028,18.811,13.074,8.617,17.262
0.769,0.815,4.087,4.106,5.076
63.596,2166.208,7.876,0.464,19.19
17.713,0.172,0.551,21.848,0.275
8.221,1081.317,3.311,0.553,12.901
15.405,29.583,1.401,10.449,27.535
35.353,35.619,14.394,1960.506,8.682
0.744,5248.521,2.942,0.158,2.72
7.934,8351.089,1.298,7.212,10.359
13.527,3.545,8.459,8.972,3.519
18.671,0.501,0.605,17.835,12.753
39.945,5.873,0.727,28.731,3.831
7.984,18.611,9.123,2.657,12.056
2.811,7.321,0.273,3.651,4571.872
26.65,2.76,7.033,5.048,0.958
17.19,2.985,0.747,6.229,18.841
4.472,2.555,0.273,8.704,11.999
0.169,10.121,5.881,0.246,2546.673
6.713,21.14,12.875,0.39,12.37
4.783,7.933,1.887,4528.838,31.307
5.604,24.976,7085.306,0.718,11.213
0.963,1.209,27.03,311.555,0.912
7.35,10.507,6.833,2.786,17.788
8.716,9.254,18.443,12.306,6188.932
9.006,14.332,23.721,0.336,2.155
2.408,3.481,9.613,1.247,16.7
0.848,2.623,9.359,1.752,23.457
0.479,65.608,19.439,0.104,27.137
22.703,1.353,0.464,6.38,1.552
8.619,12.058,1.3,21.02,6828.041
2.1,4.737,0.808,12.106,5.16
4.737,4.171,0.306,1.904,20.531
5.449,9.344,22.845,0.843,1.206
7371.085,4.459,7192.982,0.887,5.773
5.543,18.979,6.799,470.849,11.382
12.654,3.633,30.191,25.801,12.789
15.653,16.739,0.256,6.578,1.96
2.979,4.505,8.229,1.324,3.754
485.454,1464.902,2.688,3.268,9.015
2.559,7323.146,391.577,25.353,28.536
3.855,5.301,10.626,7.277,1220.363
2.239,6.223,22.35,2.73,3.625
16.352,1.092,0.062,7.549,1.014
0.627,6036.555,22.601,3.301,7.952
6.217,9360.311,0.198,7692.563,22.442
14.108,4.463,24.023,11.951,5.469
5.49,7.261,10.062,3.695,18.297
6.505,17.097,8.693,3.487,43.431
5.501,6.077,3.889,27.867,174.094
753.539,8.195,4.721,0.604,6533.528
2.226,15.985,1.705,4026.566,23.461
0.754,14.603,0.348,4.621,11.251
10.619,44.4,8.128,4.782,4.813
1.096,8.255,0.125,6.865,7.519
40.863,5521.98,9.825,0.246,9.026
0.392,5.677,3.178,8452.119,4236.496
23.841,2.141,0.35,3.531,29.284
9.803,19.024,88.316,7.11,29.586
9.513,10.537,8200.827,2.771,10.547
0.622,7.518,6616.678,0.621,1.154
15.299,17.319,17.718,0.374,18.181
9606.688,8.687,2.531,0.792,5.869
12.527,8264.116,18.058,2.613,13.708
28.093,1207.478,1.705,2.301,16.797
10.273,11.522,0.489,12.704,3.216
7.85,25.8,11.833,9607.031,4.922
1.484,4.83,1.929,5401.607,29.469
22.361,4.28,0.28,3.38,8.054
5.203,9.752,5.746,5.288,3601.449
17.886,4.794,12.594,11.527,6.823
5.259,551.863,0.017,4.361,12.358
1.126,10.008,5.977,4.548,25.634
3.786,5.042,5511.573,1.337,4.132
0.925,2.709,4.54,0.836,13.592
5687.737,7780.2,14.386,1.683,11.274
1.591,4.871,23.832,2.942,9.364
6.582,9.968,23.692,8.778,17.185
3.756,3.844,8655.718,3.495,37.698
1.84,0.609,0.362,14.105,15.835
3.705,0.018,0.562,8.065,6.355
8.091,14.082,0.278,27.634,11.994
5.33,13.782,5.557,2.888,12.088
13.49,0.835,1.485,8.097,2562.306
9.514,2.855,5.601,1.623,0.621
1.916,5.698,7.089,2.976,24.93
16.557,0.555,1.225,2.546,22.306
3.843,18.242,0.648,23.756,4.728
4.04,11.374,5.172,4.67,20.022
10.095,5682.631,16.313,3.618,17.391
1.685,13.269,6.458,2458.408,12.898
22.891,6.354,3397.979,11.018,0.906
6.534,20.911,16.77,12.119,32.564
13.017,16.38,30.666,0.246,2.359
5.811,1.548,7.108,4.55,3.928
1075.665,2.897,1.221,0.997,20.851
5.018,15.263,3.346,21.137,22.377
7377.898,26.118,2.342,0.588,25.433
7.948,5519.992,24.302,7219.025,4.63
1.91,5.014,41.099,3258.647,13.884
0.142,8.823,0.515,24.55,7.391
0.652,17.283,12.576,31.393,7550.636
5938.215,6.346,4.365,0.537,34.156
0.112,12.152,400.32,2.364,13.373
2.396,2.409,2.979,5.623,5541.504
5.309,9.461,0.523,4.586,1.242
10.013,27.812,17.827,5.731,9.746
3.948,15.107,5.066,0.394,67.65
6534.246,5.399,5.869,1.765,9.276
1.853,0.282,7.915,2.851,0.358
5.873,1.467,12.652,7.455,0.979
8.611,15.561,18.502,1.146,13.664
10.857,3.715,27.416,18.808,5.293
0.234,6.004,13.453,282.747,2.504
2.521,13.561,26.851,3.02,3.768
32.139,0.092,17.913,0.674,6.417
6.811,3565.179,15.414,0.547,10.101
8.149,1.729,8975.751,4401.55,0.141
4351.405,2.201,29.813,14.035,9963.241
4.653,15.585,0.352,0.041,24.225
3.58,5.466,2.331,4.357,6.262
33.793,9.811,26.628,4.169,0.302
10.462,1.104,0.428,14.645,5.655
29.28,18.447,14.42,6.739,0.16
3.109,7.466,20.572,0.171,6.173
2.847,28.021,28.371,14.693,16.481
5.614,56.663,10.766,6094.635,25.197
8.534,26.764,20.096,2.635,6.773
8.386,10.015,15.621,19.192,22.711
15.263,16.143,3.499,8.39,22.617
10.399,19.743,2.228,1.876,40.737
9.506,2.214,51.166,10.106,6.428
1.396,2.709,7.831,7.22,9.11
4.64,11.381,8.02,1.14,2.78
24.529,1.248,19.553,0.68,3.85
8.529,37.083,5.87,4.97,8.079
10.655,8.304,0.807,0.813,7.864
51.9,11.392,35.012,31.338,18.505
20.711,26.805,3.275,5.886,12.794
4.842,4.107,0.349,8.376,14.655
1.564,1.673,9.079,0.971,4.275
42.182,8.418,7.926,5.763,4.014
18.655,0.075,16.389,13.494,7483.526
3.123,8.683,0.65,1.831,12.472
6.108,10.585,0.881,0.476,10.622
18.024,21.159,4740.631,1.229,6.496
18.457,2.703,5.658,3.204,0.212
7.656,24.657,0.923,5.846,10.529
1169.487,21.001,0.909,0.202,4.141
29.337,3.592,12.11,2.032,1.161
5.148,10.273,1.984,13.346,22.698
2.324,7.771,8.451,2.695,9.597
0.597,2.336,9.945,0.154,16.309
4.244,5.893,1.877,7.853,5726.646
5.205,6.211,3.453,15.916,8583.626
37.896,10.838,3501.358,1.651,0.716
3.679,4.537,14.664,909.372,3.29
23.773,5.334,0.819,6.897,3.659
18.927,6.853,8.344,3.019,2.279
3.203,4.503,0.595,4869.937,30.795
3.602,5.479,12.368,6.793,9.218
9.55,9515.218,7.122,1.537,26.386
1.398,5.451,2455.616,6.194,23.659
10.115,0.393,32.853,0.754,4.885
7397.046,0.877,34.263,0.228,5.266
10.123,9299.039,6.174,8.117,22.475
6847.594,12.575,8.214,3.982,597.61
1.971,2.773,10.204,4.549,19.361
8.179,6.753,13.813,13.233,1.548
0.214,2.295,6.008,4.299,6.422
11.829,11.43,8.193,7.311,1.992
16.863,6.647,11.199,5.089,3.459
11.645,13.815,8.391,19.822,1747.577
6.693,19.982,0.306,4.129,2.032
0.48,3347.87,0.868,11.546,22.571
12.949,15.716,9.152,6.037,12.029
2.613,3.034,0.876,2.532,26.545
1.974,4932.146,14.524,13.756,4165.719
16.897,7.267,6.196,3.453,1.0
12.818,15.91,4.832,4.263,31.637
15.04,26.386,2.026,1.928,373.845
20.982,33.435,8.418,2.825,4.624
15.023,10.091,19.062,11.062,0.424
8.865,10.758,5.703,0.213,1.572
3.718,5.912,1.969,19.996,0.547
7.642,12.072,0.205,3.488,1.842
10.361,9634.84,1.653,21.501,3.619
6.962,7.286,24.302,1.038,1.742
7.035,2246.874,4.447,8.558,16.727
3822.685,1.673,11.806,0.53,12.676
2.726,15.162,11.787,6.314,12.78
13.677,3212.163,6.837,0.28,13.727
0.454,1.304,7155.656,12.209,31.645
3.249,6.601,7.263,0.648,1.086
20.298,1467.856,0.644,27.749,9644.469
0.943,5.853,10.061,0.015,13.348
3.317,2.561,15.43,14.077,6.73
1.997,25.896,25.617,5.003,5.639
784.618,9970.765,25.49,0.433,0.5
1.755,4.119,35.522,16.965,218.399
12.997,3.868,21.979,31.302,3.84
7.297,12.418,11.598,5.341,32.68
0.619,25.097,5.914,5572.007,14.056
5.317,0.403,0.604,4.023,12.397
4.371,25.112,6.186,0.208,22.643
3.446,3.948,3.364,17.682,1.007
1.984,1.97,4.908,5.129,2.054
28.677,1.486,19.484,4.641,24.001
26.695,9.277,0.364,3.699,16.69
13.381,4.802,2008.512,8.348,8.063
11.107,14.664,5.324,32.468,5.059
2.828,31.095,0.901,23.617,21.459
25.42,8.842,15.84,7.84,0.85
4.801,7.086,9.309,0.276,3.752
2.759,14.962,15.563,2.956,6.983
11.534,1.669,24.391,9.944,9.03
5.983,8.863,13.029,4.01,5.187
0.637,651.222,12.376,5.458,8.189
16.601,24.357,3.819,6.57,23.507
7.861,2.552,0.44,4.05,20.501
1.483,8.921,4.027,24.451,1.851
9857.349,14.9,19.624,0.984,25.829
0.518,5533.166,3.384,47.33,36.798
7.507,14.408,5.457,2.946,6.723
9.654,2.216,5218.335,2.513,1.324
2.821,12.737,0.927,14.153,9.381
1.53,24.324,3.857,1.293,3.32
33.701,55.002,22.468,0.266,15.477
4.415,11.102,13.87,5601.689,8.523
12.342,36.489,6.119,4.923,11.585
0.605,8.342,5.237,0.557,8.82
0.789,1.911,8.311,36.456,5916.039
0.329,34.168,1.538,1.246,33.357
3.896,9.789,2460.9,2.427,19.447
1.373,2.73,5.108,15.121,20.316
11.763,15.035,7.428,4.279,22.009
4.233,24.133,0.269,3.617,7.827
10.871,13.617,5.865,6.887,10.614
1.309,8.283,1.036,24.797,9.616
0.795,22.744,1690.654,0.365,8292.995
1.397,4.166,2.528,1.702,18.124
0.199,8.301,9254.42,0.035,1.68
3.325,11.033,0.483,0.349,7.172
4.478,5.97,1.998,2.053,7.484
9.132,6688.198,12.508,3.967,34.575
7.643,29.46,30.795,2394.179,12.79
16.527,10.351,0.034,4.229,15.746
20.543,9656.69,0.011,2557.447,1.606
2.239,13.368,10.897,0.13,42.462
1.165,13.826,9.61,8.736,9.415
1.757,1.796,5.667,17.34,18.781
16.759,6.318,23.065,10.12,2.692
3.578,14.75,2.062,1.095,8.634
0.615,2.874,19.342,12.812,26.308
7.36,19.849,14.748,0.037,0.632
1.537,21.197,3.522,20.809,2.14
2.305,0.22,5.544,0.785,8.837
3.593,4.002,2.269,1.33,6.765
33.191,6279.661,12.945,2.385,12.588
15.656,8.144,13.161,18.853,0.115
13.758,6.196,0.241,10.91,2.083
25.011,10.859,0.958,0.906,5.572
0.083,3.538,6.529,0.019,0.038
0.533,22.786,9.608,13.808,14.255
0.243,2.484,5414.312,8.829,10.668
6.54,3.522,0.516,2.124,7.413
1.301,9531.169,3.842,10.754,8747.403
2544.665,2.717,4.38,1.952,33.687
9954.128,0.047,16.262,4.472,4939.929
6.553,13.703,3.616,24.384,4.051
7.036,13.213,7.854,0.457,9.109
13.215,15.555,1645.342,2.186,17.876
5.695,7.054,1.375,0.961,20.811
17.635,27.465,8.786,5.912,18.628
8.071,3.099,0.937,4.649,0.043
6.976,11.51,9.149,2507.792,5.46
2.569,12.535,3.325,10.63,10.914
2.243,11.992,32.858,1.295,9.818
8.601,30.072,23.629,1.994,9.136
8.407,11.574,4.134,9.441,55.642
10.138,36.756,0.354,28.239,3.618
3.66,14.962,0.807,8.348,7222.044
1.792,3.218,9.082,0.994,14.731
14.487,5.177,0.196,19.826,5.45
2.31,38.799,4137.308,9.759,13.381
6921.601,15.705,1.307,2.994,8082.638
3487.176,9983.542,0.125,5.37,5202.891
3.299,6822.86,11.246,4271.517,8.966
7.887,12.968,18.245,3.301,9831.801
4.237,9.765,29.973,1.485,1.74
9429.764,11.512,15.81,0.1,1.301
3.013,14.452,1.758,18.517,1.643
20.231,1.638,5.752,11.133,1487.997
2.585,6.384,5.93,1047.999,11.681
13.905,1.776,19.509,31.665,13.269
2.206,13.821,3.103,2.259,4.123
2.123,3.961,9.429,1.072,3.91
634.693,7285.784,7.131,7.402,14.922
1.714,20.448,9.283,7.301,9.748
9959.266,13.264,2.753,10.281,9319.179
7.964,50.252,2.268,13.893,2.25
5.485,16.116,0.391,3.099,3.4
7.172,9048.273,1.008,0.54,12.917
3.986,17.213,18.948,0.241,14.67
9.858,3.409,18.391,10.604,7.003
8.815,15.389,8.018,5.174,28.69
4940.922,5.105,5.902,0.239,31.868
2.678,1.67,11.099,8.015,1.247
15.136,6.83,6.48,2.385,1.652
2.003,9.828,7.391,7.343,19.538
4.862,22.787,12.672,19.276,1216.727
0.752,30.882,4223.494,12.521,21.378
19.166,45.553,6.781,7.595,6995.496
16.942,31.135,4.189,4517.862,22.936
1.195,2.024,1.694,8.453,8.66
0.227,4.898,7.862,3664.845,7.983
14.471,5.205,43.31,8.933,1.507
3.504,4.176,3.017,0.47,7.782
1.874,1.454,0.25,49.102,3.979
0.622,0.658,0.207,0.512,1.784
4.129,16.667,18.755,11.483,22.245
8.225,1.125,15.0,15.578,0.55
19.757,5.225,28.576,24.769,2.247
1.278,13.761,3.139,0.083,2.395
7.872,12.649,0.05,4183.834,4.512
9.235,2.048,18.554,17.71,2.56
1.164,43.312,2.148,1.23,3.256
5.008,22.959,9949.206,16.763,46.367
6.902,0.354,3.395,0.327,4.512
0.759,11.333,18.885,3605.937,11.957
4.011,4.246,1.707,1200.874,2.787
4509.296,8.411,0.852,9.64,6650.535
18.178,0.844,0.614,6.674,2.182
3.382,45.611,26.854,6.362,26.704
12.798,0.972,11.547,14.56,3559.398
17.951,25.294,0.441,7.26,6.786
2.027,8.981,35.794,7.541,13.362
6.697,9448.616,3.105,4569.805,13.857
12.872,6.309,8.491,7.79,1.572
1.032,3510.35,18.939,7.532,14.014
1.142,5.899,8.086,1426.376,8.177
11.413,23.029,2.979,5.94,6.359
2.614,15.794,9.11,5979.83,4129.426
0.715,15.813,6.805,3.149,31.51
1.407,1.791,26.85,1703.204,3.821
22.723,4.036,0.835,7.099,4.213
2.646,5.109,1301.466,6.293,7.431
0.715,30.325,18.338,0.909,10.601
0.574,27.92,12.458,0.215,4851.67
41.569,0.084,35.151,2.103,16.419
11.43,13.739,5644.691,4.567,14.034
3.553,3524.895,31.315,4.173,11.439
12.089,12.641,3.752,2.162,9413.187
25.641,3090.363,9.693,5.43,12.774
1.051,6.991,1.548,4.946,10.562
13.853,15.192,4.317,9.317,1019.098
6.216,9.842,12.646,12.872,33.289
58.372,62.01,0.684,6.553,9.047
4.544,0.866,7.761,4.248,0.661
9181.99,9203.22,1.657,3.645,4.078
6.483,24.701,5.073,27.608,8804.797
9.815,12.69,0.153,5637.36,17.066
2.374,16.143,12.972,3.565,23.597
1.28,9.316,7.92,1.385,20.269
11.733,18.61,1666.695,3.429,35.39
22.236,2.557,6.219,3.522,3.26
3.503,6.394,2.129,7.286,8426.39
0.622,3.3,0.173,1.001,1.118
2.606,9.587,0.795,4.32,311.364
17.131,2.636,5747.579,8630.051,3.408
0.352,48.394,31.401,27.716,1266.871
3.62,55.932,11.243,1.633,3.388
7.29,11.375,5.471,8.482,10.71
0.899,19.377,16.799,2.921,11.149
31.148,6.912,22.976,4.334,2.986
0.783,2.952,9658.189,1.597,2.747
2.904,23.067,0.654,27.597,19.235
5.307,3.197,7.721,3.502,0.114
12.194,12.622,5.208,1.069,6.026
9.864,21.563,22.474,3.328,7559.24
2.581,7887.174,10.44,24.164,1890.399
0.17,6.536,43.102,8054.279,1.592
2.468,10.477,2.84,2.596,3.298
24.214,5.08,0.636,3.02,20.324
14.896,1.229,0.785,4.903,7.044
15.126,0.804,13.513,1.059,5.779
1.032,4.071,35.933,7170.391,11.254
3.007,19.952,27.421,7.166,13.484
5.542,13.679,23.968,4.429,12.795
18.646,5.988,1.501,2.409,0.063
0.993,10.948,17.677,2.487,4.101
23.218,1.199,0.835,36.597,16.712
13.313,3.595,8.855,4.552,0.215
8.2,128.778,30.483,0.417,9.538
2.173,24.847,5651.584,3.562,3.834
3.581,2.798,13.394,8.479,1.412
6.0,1959.201,0.641,13.739,3.964
2.111,9.008,14.708,0.68,28.872
0.669,3.627,20.994,1.001,7.895
45.997,1.063,51.767,10.672,6188.944
8.712,26.264,8.817,3.929,6682.856
8.941,15.929,3.375,59.469,14.222
6.395,18.395,5.754,3.437,5.447
2.64,16.505,15.845,11.548,28.148
22.413,11.177,8.31,8.732,0.905
17.18,4.3,0.303,0.591,2.117
9916.619,20.162,352.462,2.429,25.564
0.287,24.338,8.655,2.519,10.667
2.975,0.554,1278.386,13.883,9.146
1.336,27.813,15.023,0.994,7639.175
3.107,2076.498,7.995,2.496,17.54
4.083,5.671,14.513,2.02,11.531
22.652,6.775,18.087,4.468,3.936
9.491,18.043,0.633,0.073,5.394
8.556,13.888,0.243,6.822,5.451
14.611,13.394,0.873,0.012,5.313
1.107,22.037,6.015,4.683,6.843
0.084,4.461,2.875,7.042,11.307
22.928,1.463,26.501,3.688,1400.11
5.489,5.614,3.521,4.559,4.804
35.422,7.202,0.278,42.594,31.582
18.149,45.936,2.986,6.04,13.018
7.226,20.067,5.163,8778.877,0.816
2.057,11.565,16.04,1.1,3.405
26.37,12.688,20.46,0.481,0.078
2.083,2.357,10.248,6.876,8009.16
2.279,27.731,2.737,14.341,16.529
0.244,15.919,26.058,4.575,14.619
0.413,9.881,37.113,5.978,16.077
0.38,15.091,14.69,9527.734,11.278
5.868,6.59,18.849,2.167,14.544
12.794,18.766,4.008,2.319,6.682
0.84,3.454,0.959,8.473,0.665
1.911,9.355,2.945,3.323,3.564
4.063,35.485,13.324,2.369,6591.724
10.692,21.021,4.886,12.615,70.403
19.65,50.154,2.735,12.135,44.024
12.061,16.256,15.225,4.027,13.538
19.398,1.999,16.359,0.209,0.001
1.209,3540.462,0.789,2814.085,1.493
9.186,21.141,8.592,5.395,9.183
1.82,8307.368,1.322,2.366,6.012
5.197,33.974,24.447,2.01,17.534
2.683,3.843,15.829,2335.11,5.754
6979.612,27.763,0.525,4.266,3981.223
8905.359,28.231,6438.291,1.883,25.484
6.862,545.145,2.338,4.473,15.521
6.164,9.103,2.909,8.138,20.639
2.517,14.646,2.007,9504.953,1.16
6.785,6.905,5991.524,2.46,11.187
13.59,29.692,40.825,5166.243,4.882
8.479,18.192,7.023,2.861,3.438
3.159,3.797,5.514,2.94,11.959
1.146,8.604,11.195,1.87,11.203
1.483,4.778,2683.195,18.882,20.442
5.0,8334.399,0.706,0.586,1882.508
28.435,1.359,0.227,9.959,20.457
2.488,15.362,16.801,0.723,1.357
2.628,4.46,0.345,17.045,6.235
3.901,8.348,4.691,17.301,25.312
9.308,0.058,27.025,2.303,12.473
3.316,5.099,6.411,0.995,9.894
5.556,7.36,10.305,5.45,1124.142
8.212,2148.158,3012.594,2.797,5227.153
2.997,6662.497,15.124,19.261,20.164
7.897,5026.912,0.36,309.232,2.925
2.016,7.022,1.408,3.736,13.307
12.507,16.394,26.254,3.678,21.478
2.597,20.672,9006.839,5.066,18.981
4.335,2.943,14.743,6.392,2.377
10.763,12.63,17.404,2175.508,19.884
0.62,12.542,15.314,8773.885,23.142
6.643,7.52,1418.341,0.379,2.819
23.22,9.925,0.604,4.882,6.706
5.098,12.959,19.908,621.782,676.669
6.333,2.399,1587.174,37.048,29.035
1249.207,4.087,22.193,3.611,6601.346
12.269,0.133,0.532,0.448,5.667
4.608,3.49,0.242,1.624,9.933
13.701,6.641,34.68,15.808,7.54
0.38,1.7,51.607,4.219,13.955
2.149,3.31,12.557,9.39,32.033
2211.266,5.72,0.09,0.251,2.205
15.81,6.21,6.692,0.083,0.064
3.152,7.464,3.072,0.581,13.45
2.542,14.637,26.446,5.323,6.063
7.452,18.118,8.172,7235.054,1.4
8.849,4.189,9.311,7.98,2.446
0.069,4.419,2.58,3.643,6136.722
7.893,35.035,3.2,7783.697,3.209
1.879,8.151,8.308,7.328,7281.375
4.447,6.326,0.682,5.252,14.97
6.802,1.873,0.423,17.817,16.456
0.46,4.167,51.641,3.003,38.995
1.621,3.694,8.463,13.912,37.089
2.284,13.97,3.939,14.052,17.668
16.075,7.253,0.303,0.497,39.823
5.12,20.054,18.863,10.161,10.955
1.415,2.05,0.969,9198.373,8.908
0.058,3.871,1.718,12.155,0.522
9.2,9.684,28.623,9.095,13.629
11.991,53.286,1.897,11.987,14.398
9.13,132.042,21.453,1.682,2752.13
15.69,16.555,6.098,1.311,11.139
1.484,3.38,16.225,1178.486,3.472
8.082,8.284,4.547,3269.992,5.172
2.808,24.554,25.395,4.26,7.705
1.114,4.746,6.587,17.359,26.204
0.387,5.684,16.97,15.414,17.558
9.455,1.057,18.838,9.938,0.934
5.868,7360.757,9.843,20.195,23.853
5.306,9275.943,7.151,2.439,14.557
6.347,15.31,7.406,7423.356,23.541
0.402,13.243,0.506,6.607,0.342
1.28,6.493,7.522,6.555,13.065
3.101,1.827,0.008,10.192,3.035
2.397,2402.968,43.661,10.686,3194.652
0.495,3.475,10.082,2.186,7.574
3.233,4.883,4.638,1.56,2.529
15.967,9565.073,2.955,216.555,0.774
19.527,20.218,0.555,8647.032,6.501
10.385,3.119,3626.896,1.49,0.343
2.291,9.243,13.086,1.96,9.215
5.068,11.162,10.399,7.97,34.659
7.502,23.408,12.191,11.701,3585.034
15.74,0.487,13.319,0.561,978.758
7.415,3.168,5.006,5.259,1.107
22.313,0.847,0.051,5.571,24.098
5039.977,2.191,8096.986,5.815,35.979
7.906,8.347,13.009,2.23,17.438
2.331,4.611,4.78,1.209,7.533
18.356,0.39,2.897,11.599,5070.983
13.398,6.355,30.628,17.193,13.614
0.117,0.918,12.108,1.14,17.004
5.402,45.038,10.746,9859.808,25.698
16.75,27.255,29.088,8.175,9.324
10.107,8030.957,0.332,28.771,4.523
11.844,0.104,4.22,13.021,153.588
4134.858,1712.777,40.899,13.546,3.749
20.521,4.288,0.657,0.817,5.653
1.735,5.784,20.346,1.903,8291.799
13.618,16.014,1.304,36.526,1.793
3.011,7.33,14.844,6.241,9.686
9.809,4178.426,0.771,3.731,8.896
3.745,3.131,14.303,22.904,7.484
3.494,1050.887,3.683,1.005,30.009
1.131,13.091,15.563,7.829,20.009
2.505,3.12,0.569,2.633,12.198
22.785,0.778,9.364,1.494,13.098
7.324,7.876,1.941,23.071,9.176
1.259,9.101,0.691,44.681,761.128
13.842,0.352,1.181,13.619,7339.877
4.894,12.828,12.495,3.225,16.371
0.154,7.873,24.73,20.218,884.069
4.497,6.44,12.832,1.699,3.834
7.458,8.962,0.79,2.367,7.031
36.785,4.435,7.97,5.667,4.682
8579.364,12.647,8.228,1.542,9.775
10.004,3.031,17.84,8.177,1.865
34.465,9934.92,13.811,0.245,1.68
0.628,8.767,5.657,0.695,4.611
5.888,7.517,0.675,7.958,10.718
30.867,5.497,9.437,4.878,0.399
1.752,0.844,0.016,30.03,3.44
7.786,0.837,17.765,7.14,5.388
6.714,26.078,11.015,4601.543,11.886
13.741,25.584,1.353,1.097,14.199
2.538,8.915,7731.969,1.841,26.832
3.45,8.394,4.407,26.573,1.06
9.273,15.037,5.144,2.48,2.511
0.216,8.141,0.655,14.199,8867.407
81.28,9.067,0.08,4.061,18.541
3.967,5.427,11.607,3622.075,1.911
3.608,0.247,0.473,8.985,15.444
0.112,5.239,0.564,16.401,3.96
0.521,5048.734,0.221,1.729,16.763
3.329,10.815,0.054,0.624,9.545
40.546,23.215,4188.043,1929.043,3.714
61.494,40.574,49.623,35.641,2.621
3.407,8603.665,7.824,1.015,1.363
14.046,22.528,8.507,15.147,8711.679
44.597,0.631,31.287,1.776,13.479
6034.476,6.886,9.217,18.741,5344.482
2.477,7483.072,28.677,7.316,17.957
0.608,6.581,7464.715,3.362,26.047
