h2,ch4,c2h2,c2h4,c2h6
654.086,14.924,30.059,1.443,15.318
2.506,13.852,1.491,4.25,8.708
0.053,5.829,0.537,12.779,4.525
6492.086,3.297,28.376,0.345,9.932
0.377,13.679,1.851,1.539,16.995
0.144,1.606,13.49,9.298,12.257
5.32,5.187,12.781,11.666,2.731
0.26,2.072,1.491,3.671,11.815
3.557,4.009,34.913,5.924,18.596
14.352,1.249,22.301,1.565,18.688
3.847,28.676,11.319,6.8,12.845
3.948,5.592,5.876,66.888,1.725
1.824,54.005,4.722,1.335,3.328
11.126,11.244,0.587,13.797,2.381
10.548,13.066,5866.386,3595.086,4147.008
22.841,24.477,15.673,13.647,1206.725
12.715,16.222,1.463,18.675,20.73
1.97,0.878,8.606,4.355,1.479
2.661,6.405,1.359,8.094,6084.955
8.743,15.843,27.69,1078.39,11.498
0.223,12.875,2.608,25.93,3.674
10.837,8.311,6.793,9.679,0.535
1.987,13.903,3010.624,0.567,3.102
16.13,8798.948,15.806,21.757,60.122
0.382,0.681,2.462,2.487,1344.34
23.906,4.173,6.466,8.986,0.072
37.148,4.775,12.378,10.442,3.828
4.367,6.954,0.671,13.609,9.455
2.553,4.011,6.728,0.374,3.954
10.15,3.567,7.331,5.527,4.998
20.288,21.773,0.519,3.302,17.492
1.484,21.972,5.323,7.49,17.741
1.138,23.595,0.024,4282.35,4.324
1.645,22.703,2.494,17.43,23.64
4.849,13.983,3727.909,1.551,9.028
3461.312,0.917,2.232,2.658,570.823
0.351,7.565,5.123,0.428,2.766
0.585,11.708,0.146,1793.582,3.124
4.175,14.334,13.681,8.898,11.887
7.649,26.689,0.336,27.027,1.971
26.205,27.358,19.128,2.911,11.01
44.053,8.765,30.582,3.544,3.304
5.53,21.05,68.068,0.857,3.552
1.771,3.552,0.116,22.543,282.863
2.125,5.617,12.033,1.037,1.584
2.599,1.368,7.761,7.343,1.841
2.992,5.47,2.34,22.0,2.565
6.66,12.972,6.506,20.402,27.087
13.457,32.612,3.699,1.496,3.037
9.469,8.594,30.428,15.523,3.339
1.919,3.196,3.213,3351.231,9.579
17.437,3.711,8070.763,3.918,2.992
8.438,55.099,1.918,25.61,8.953
3.283,9.107,2.53,4.44,5.332
1.19,8.171,4.69,29.047,6.751
0.416,0.885,1.57,0.664,3.823
4405.573,8.102,14.482,0.432,3440.885
0.084,10.864,5.044,4.501,11.22
9.3,0.57,10.293,0.994,5.873
12.234,1.411,17.094,7.601,3.227
0.429,1.878,1324.077,0.474,16.252
4.308,11.005,11.64,0.213,5.527
0.276,48.624,3.893,569.268,42.879
1.583,7.773,3.578,3.685,24.929
3.157,9148.887,2.156,34.309,4.572
2.833,3.31,8.883,15.013,22.42
21.007,28.535,28.292,6303.15,20.028
8.399,11.473,33.926,0.46,6765.86
2.065,9.53,0.397,12.553,3.033
3.885,7.013,0.932,21.73,5.65
0.996,4502.693,2.442,563.455,13.8
1.476,8959.924,7.634,26.164,39.734
1333.926,8.672,5.187,0.24,39.624
5.85,8800.296,14.608,14.966,41.654
20.552,2.778,8.316,9.931,2.371
1.951,10.278,2.687,1.841,8.183
5.944,2.258,20.8,12.389,2.282
0.826,1.719,13.388,28.209,4997.799
13.607,2.949,16.919,2.461,0.695
8.651,6.231,20.584,17.622,7.057
2.451,25.816,6896.904,4.825,15.585
3.481,38.113,4380.557,2.105,8.857
5.149,7.904,0.185,2.629,11.197
11.372,12.238,4.21,5.837,9.309
4757.767,5.305,10.652,0.794,5.669
5.234,10.179,13.018,4.417,36.161
3.796,0.336,15.0,1.941,3734.471
2.013,3.682,0.134,11.813,14.367
10.224,2681.563,11.109,4.645,15.865
9.638,50.844,1.08,0.332,4.76
4.01,5155.561,28.284,5.698,11.19
0.511,7802.767,2.184,4.9,12.397
19.611,9914.264,4.448,2.301,4.746
0.438,8367.382,0.247,13.471,3.599
2.965,1.753,12.483,9.393,3.487
14.371,5796.916,3.719,0.311,7.625
4.855,15.398,11.946,2.415,362.647
9.617,5.553,2.636,4.041,0.214
9465.849,1.518,2.358,6.174,5742.433
5.215,7.791,556.838,3.716,16.816
24.627,25.045,2.353,11.369,16.233
4.925,8.817,5.717,10.214,11.493
8.492,8201.546,56.682,1.705,6.531
11.297,4327.571,43.178,5.696,6.95
38.371,11.957,6.947,6.753,2.354
15.228,31.664,0.848,1.886,6.973
4.389,16.832,4.005,9389.44,19.518
16.916,1.829,7.143,9.778,4.814
11.26,2.451,25.359,11.031,7.843
2.881,7.383,1.525,2.149,4.031
4.636,5.116,23.061,8283.389,8.081
1.443,15.21,21.892,9344.587,8.363
0.492,10.133,4.034,4118.2,0.237
35.793,12.294,4.371,3.099,2.326
7.675,11.895,22.946,3.908,6.52
7778.332,19.042,12.718,0.614,15.906
18.447,12.502,19.546,10.62,4.211
0.8,0.932,17.29,2.035,8.053
3.328,10.206,5.592,18.473,176.659
4.535,8.599,32.153,5473.294,4.888
6.873,34.695,15.88,10.769,35.495
9.423,32.468,63.125,3821.263,9.32
2.778,19.26,9.615,8306.772,1.251
7.388,15.885,2.032,18.747,4.324
9.019,20.312,3.319,3.39,8.431
11.2,16.747,7.009,3.495,7.09
9.282,21.257,49.657,4817.181,14.251
36.422,1.867,4.454,1.773,14.66
5876.384,0.768,22.385,6.447,4561.262
7.36,15.324,0.101,0.959,6.157
9.422,11.699,0.743,9.131,34.701
5.683,1934.312,2.049,32.18,18.107
3.038,17.056,3.3,1.392,9.435
9.434,12.572,0.186,9.639,1.405
521.603,1.215,6.434,3.781,38.534
1.336,11.335,0.58,9.098,1.11
1.18,28.51,10.61,4847.739,7.098
17.279,22.323,10.946,12.704,40.467
8.061,20.002,4.227,13.281,13.969
14.259,4466.034,11.846,25.758,30.276
1.772,20.75,14.351,1.054,21.125
3.962,14.416,11.038,0.149,5.942
10.251,12.286,0.366,13.751,11.636
1.118,5.515,5.552,2.055,6408.946
0.413,2.518,0.581,12.374,21.4
1.761,9.002,6.541,2.609,3.923
0.676,0.937,3.593,9.068,1329.207
1.107,1.242,0.392,6.927,16.405
7.303,188.507,3.138,7876.542,3.397
4.981,8.271,0.722,5.108,0.141
29.188,41.517,0.785,6095.37,64.472
1.697,3.312,12.435,0.248,35.532
15.087,1.329,3.845,1.9,13.476
1.103,35.552,20.106,0.353,25.383
32.261,36.454,6.04,2.254,9.149
7.79,6441.204,13.937,0.459,26.529
0.62,9320.574,0.069,10.287,9.1
0.451,7.925,5.736,17.441,7211.345
6367.234,16.899,10.474,0.362,8.117
9.144,5564.618,10.699,0.646,3469.688
1.987,23.364,1.76,4642.267,7.93
5.693,2.634,6339.954,18.457,17.664
1.9,24.309,25.916,6.923,23.496
2.546,6621.05,2.912,9.651,17.359
14.537,0.52,0.103,1.652,33.966
2.456,5.45,5348.555,14.475,17.282
0.506,37.745,6.138,6514.301,1.333
4.203,9.638,22.093,6.393,15.489
24.86,50.497,0.52,16.602,3559.829
1.656,16.629,7.125,9.422,17.991
1.449,0.519,10.25,7.303,6.743
0.729,2.071,5.596,3.739,10.22
0.966,17.841,23.59,9.612,46.381
0.67,16.59,19.17,1.154,2.117
0.241,2.697,15.89,10.591,15.542
5.933,10.846,4.01,2.301,18.767
1.094,5.478,2.691,2.695,16.869
14.19,4.466,6.503,6.244,0.552
4.594,18.093,0.035,1.204,0.427
5.09,0.118,38.75,0.097,3.923
6.209,8.238,8.422,9.785,3395.208
3.147,16.102,0.279,3679.192,4.027
8.213,1560.972,13.503,17.083,18.249
5.497,8.726,8.854,1.474,10.478
6.802,15.572,1.926,33.827,32.197
10.378,7663.02,0.473,2.323,4.069
2175.41,2.055,1.437,1.482,10.101
1.457,4.912,0.872,3.013,9.962
5.159,9.863,0.943,10.919,8.774
7.396,26.41,1.88,243.102,40.34
12.819,2246.841,5.775,7.887,9983.612
6.452,8.537,12.522,2.112,5603.66
35.987,7830.082,1.73,0.852,2.712
2.469,14.756,0.087,0.989,30.4
2.619,3.209,10.064,0.577,12.89
5.346,15.984,1.647,3.719,5188.019
4.197,6.195,1.572,25.435,4.51
1.357,2.263,6.5,13.312,7713.935
2.229,20.023,1.938,2.355,2577.812
5.704,5.765,2.304,0.657,2.907
16.445,3.671,8.774,8.273,3.668
43.506,13.334,6596.369,11.31,3.807
4.916,11.841,38.288,0.351,7164.328
2.075,7.869,2.533,17.644,26.015
1.582,24.489,0.167,293.464,1091.534
3.475,17.092,6.125,5.133,5708.293
32.63,0.142,6.626,1.107,14.647
16.431,18.768,38.614,8870.562,26.071
16.653,1.939,17.579,12.413,9.629
8.473,14.747,16.048,1.287,8.361
34.703,0.437,0.559,1.678,15.789
4.251,9691.063,16.274,0.293,39.376
0.594,4.226,11.94,5.058,11.522
3.166,5.441,26.12,3.94,4.647
15.613,7.871,13.765,18.55,5.686
8293.736,3.381,2.439,15.467,4452.599
9.433,11.463,11.142,1.216,12.939
1.111,8.994,6.147,8.815,14.321
3.225,4.79,2.876,5.609,6.46
3.302,11.559,27.428,5.68,28.863
6.352,5042.336,21.273,1.382,2.228
1.035,15.924,425.717,4.093,2498.095
2.513,28.577,0.985,146.551,4.34
20.746,7.046,27.49,14.137,1.541
0.404,7.336,9.916,869.51,9734.259
13.984,6.013,3470.943,24.813,4.688
2793.305,13.681,26.76,8.863,349.234
1.483,12.709,131.981,2.237,19.589
22.592,4.314,8.432,0.54,0.212
1.066,1.361,7.289,0.113,2.426
8.077,14.57,0.541,12.289,33.939
6.429,3.593,4.508,5.912,0.698
8.363,1.608,3649.865,40.33,5.395
4.236,23.569,1.033,1.806,11.054
7.739,20.273,3.151,3.173,9.5
0.176,23.222,5.312,314.846,9.665
3.079,3.914,6.237,0.416,19.091
9209.967,5.853,9.621,15.969,420.216
1.25,1.945,17.544,6.438,21.405
3.161,4.013,20.582,4.929,13.403
0.464,12.975,4.444,2.382,16.694
2.374,7.372,34.482,0.862,48.485
20.568,3.677,3.699,2.859,2.432
1.337,3.724,0.783,13.154,6.88
0.015,3.375,24.34,4.937,19.064
1.438,34.969,6.146,10.077,25.794
8.626,5.687,0.783,0.829,0.053
11.833,7.344,6.047,8.739,3.289
2.059,3.9,6.762,7.635,11.872
10.113,8.39,23.073,14.665,1.371
6.543,7.935,10.243,0.299,4.228
26.052,4.861,5811.538,17.031,4.093
627.327,17.109,11.793,0.738,2615.588
4.153,30.319,7.445,48.178,0.637
6284.81,11.873,7.377,1.797,3613.323
0.025,9.143,26.937,3.262,3.733
7580.36,6.932,4.124,0.378,6.526
5.803,24.428,5557.545,8.116,24.951
8129.534,7.204,19.518,2.544,21.299
3.426,4.831,3.129,1.362,7.88
0.745,4.127,18.119,8.062,16.684
17.758,7.802,17.474,21.441,6.672
2.449,7.721,1.014,2.945,13.317
11.623,27.169,18.673,2566.647,13.322
0.84,14.241,2.923,13.924,22.576
5.753,5.942,1.57,5.469,5.6
20.069,6630.089,1.052,6.407,1508.349
0.788,7068.604,3.837,1.622,6.161
0.686,4.443,17.767,0.075,3.616
4.224,4.573,5.184,2.977,33.026
4.855,23.362,26.647,3.984,5.272
4.217,23.697,6.264,3.948,5.843
3.829,9.203,8.759,6.953,10.413
1.785,28.933,8.72,1.107,21.092
0.308,2482.224,2.102,17.829,2.516
11.505,1.075,7.559,1.013,21.759
5.036,19.652,2.998,14.846,16.736
5.893,0.07,5.562,0.094,1.921
16.78,182.607,16.871,4.537,20.386
13.247,2.321,19.313,30.551,2.502
13.505,0.119,6.915,8.498,4597.257
39.239,4670.721,1.563,23.603,5.455
2.538,3.897,1.015,7.632,4280.487
8.585,9.583,3.161,3.31,3.967
1.698,1.892,6080.51,0.119,19.215
18.65,4765.624,22.21,3.055,14.99
16.814,3.279,35.068,5.917,1.386
3.7,7.773,0.53,1.478,2.294
2.599,12.397,927.145,1.764,4.859
63.709,4.293,2.404,1.8,14.541
5.414,6.265,32.934,10.678,20.727
11.034,8645.027,3.807,9621.252,3.845
0.584,4.81,27.499,13.384,7131.256
2.656,8.003,4.847,0.528,17.377
17.783,8570.0,5.811,7.078,13.464
26.137,9.713,4541.267,4.503,1.18
6821.507,0.607,6.783,0.176,2.502
5.259,2.933,23.974,11.799,1.744
2.397,3407.135,8.16,2.983,4.377
1.566,9907.524,9.35,3.296,6.378
1.492,3.216,0.864,31.926,6.289
11.323,9.49,19.737,8.327,2.45
23.378,7514.641,2405.797,5.3,6.632
2.639,25.563,3.944,11.296,8369.497
6871.08,16.885,0.042,5.125,2647.178
1.244,18.542,8.255,1044.071,13.118
4363.827,10.542,8138.912,1.998,10.072
7.318,9.246,3.925,0.723,3.135
0.852,6.065,7.026,2.558,7.26
0.231,4.654,1.732,2.063,19.452
16.187,29.02,7.737,8.29,44.611
18.474,6.694,18.08,2.891,2.73
23.065,7.51,17.773,6.166,4.446
0.069,2.406,25.716,3.107,8.084
23.001,4.509,8.169,6.111,0.462
2.306,3.676,0.993,15.547,2.133
0.844,12.668,18.775,0.068,4.376
1.362,25.034,15.689,1.904,28.574
0.997,5.383,12.529,6.103,869.041
6.148,12.515,22.717,2.976,3.462
5.794,7.567,29.275,6560.752,27.621
6.404,15.817,15.033,2.486,21.688
8.899,26.266,0.185,0.034,15.419
3.952,15.752,1.985,7462.865,15.445
4.234,5.677,5.831,7818.947,0.45
3054.869,8.5,23.034,1.888,34.799
1.046,4.17,1.671,8.245,1475.159
0.044,5.003,1.813,21.204,1.74
10.789,32.726,0.736,0.72,4.481
3.079,1.043,13.023,12.773,3.917
5.35,30.882,0.249,10.053,0.376
11.344,3863.266,16.525,2.576,5.696
12.213,21.614,2.475,8044.674,5.718
5.84,15.136,1258.766,13.052,16.703
2.256,23.687,6.023,11.683,24.438
1.204,5667.917,20.341,3.561,10.818
25.706,11.707,22.802,8.004,3.555
0.043,3.676,8.746,3.24,4.268
11.247,11.951,33.018,11.47,18.778
624.901,2.629,1.285,0.024,1.574
9805.377,9.178,2.483,10.148,3139.72
6.147,6595.303,428.405,7.713,16.831
2.207,5.841,6.458,0.972,6.456
9.307,3.199,4293.234,2073.002,8.421
10.514,10.682,69.877,0.688,4.041
3.033,0.84,15.263,10.473,4.911
4.923,0.862,12.007,4.962,2.384
1.841,8.544,0.524,6.76,7.817
7.661,36.536,9.591,4.37,15.646
3.909,6.434,3.131,7.178,17.815
17.026,25.993,1.987,5.889,14.041
5.279,15.467,35.527,1.948,3.374
0.336,11.988,12.759,0.046,44.982
5.651,21.338,3.671,8701.837,2.255
5.857,7.855,21.663,4.865,11.945
4.104,5.103,2.809,21.649,51.07
8.901,3.952,9.827,3.997,2.367
5.231,26.922,0.218,8343.204,2.526
23.582,4.225,10.307,7.333,5.144
10.665,3.497,44.496,9.011,5.11
12.97,0.181,2.455,19.308,9225.231
0.364,8327.451,1.547,10.67,0.489
4.038,1.823,1549.659,13.757,3.801
1.303,7.225,7.939,4.032,15.039
29.323,30.269,3.072,2.381,12.833
1.778,21.498,5.462,5.638,12.799
17.581,1.196,1.257,0.885,35.692
38.843,14.493,17.343,11.874,1.181
11.725,13.862,23.752,8761.762,4.174
0.746,5.293,1.0,5.858,23.962
3.343,11.375,12.425,19.401,43.192
2336.217,3.479,14.975,1.999,26.603
7.893,12.065,21.555,3.593,5066.195
0.931,4795.318,22.651,5.548,10.671
6.385,28.415,5.341,0.13,0.324
3.129,12.86,4331.891,6.277,25.712
8033.014,2.859,2.685,6.867,55.15
2.713,13.831,1.998,4.521,23.131
2.371,4.475,1.579,1.332,1.567
4.394,20.846,2947.175,5.135,645.464
3.067,5.272,15.985,0.647,29.027
19.199,23.456,2.74,10.713,23.428
6.102,10.912,17.295,3.03,8103.685
3.374,7.238,43.89,6.019,6.779
1.97,7.712,1.551,26.676,10.713
1.7,7.795,3.617,14.97,17.146
5.492,4.104,12.492,6.6,0.963
12.705,16.569,2.065,12.83,2184.546
0.402,4.529,11.683,4915.584,0.812
7.449,8.645,0.59,1.5,3429.125
5.076,7.89,21.83,0.003,14.196
2.84,9.75,10.692,5.785,7.356
2.564,3565.697,1.115,6.317,5499.122
12.077,42.809,7.848,6.127,13.765
1.648,3.088,7.32,17.448,3121.159
5181.096,5.171,0.838,2.114,29.708
6.917,6.531,22.465,12.407,1.913
12.589,16.45,0.227,11.698,4.717
5.173,16.94,19.941,9.311,14.864
10.125,2.888,4.34,1.972,0.032
13.526,20.312,4.862,1.021,19.385
6.373,8.766,1.298,0.2,8.926
3.487,2.868,19.053,10.169,1.11
4.825,1.848,9.574,4.611,0.993
2.383,0.883,16.876,6.756,0.114
1417.894,6.051,4.765,2.541,30.45
8.656,16.443,1026.476,0.316,12.74
40.163,10.798,9.011,2.998,0.53
0.448,10.566,4.433,19.709,21.154
10.042,2.679,48.23,12.533,0.073
3.214,17.377,25.575,3.605,22.392
12.68,12.767,4.653,14.71,2119.18
1.202,1.377,0.241,14.338,6.628
8.57,1708.312,16.264,8843.595,5.809
13.377,6595.314,2.285,9.383,9.528
1.02,1.574,1.663,5.355,42.987
17.351,5.728,24.215,20.195,0.463
1.118,6826.412,3.846,39.9,3339.822
3.689,5.934,15.316,0.009,20.19
5.354,5.302,4.474,4.539,2.202
3.018,8.178,23.085,2.629,47.03
10.043,32.866,0.028,6.779,10.137
24.188,1.525,1778.23,0.074,22.626
4.076,37.34,1.93,20.632,2.641
0.57,12.405,0.732,11.813,1.791
3.033,20.265,8.025,9953.401,10.241
10.374,7.251,3.519,4.654,0.523
0.882,1.237,1.669,23.11,22.84
0.463,3.055,2.071,25.863,5.432
0.11,0.934,0.029,5.156,5.142
0.654,2.787,4.4,11.297,14.871
4.214,7.642,3.21,6195.888,20.507
29.928,8.106,17.414,9.381,3.66
0.997,9.772,4.914,0.001,17.561
2.779,12.987,1.017,1.992,13.112
1.358,26.03,4.501,14.204,32.745
2.837,4.334,1.101,15.333,6.062
4.757,1086.411,5.329,2.054,5.154
0.402,5.117,12.751,9316.802,4.53
5.503,12.793,20.613,8.307,10.395
8367.417,14.333,27.713,1.774,9.853
3.913,16.812,17.482,5.557,9231.254
5560.956,15.959,1895.973,0.892,7.242
14.892,30.143,23.352,25.81,27.711
7066.912,16.756,1.154,0.435,3091.711
10.735,58.42,4.03,0.847,16.716
18.361,2444.236,1.597,4.752,10.805
0.313,10.634,8.841,2.508,9613.584
7.683,16.524,0.099,5.739,3.101
2.494,26.875,10.511,4.876,5255.561
4.373,22.115,793.333,6843.581,15.12
10.783,0.781,21.009,1.568,11.372
0.051,8.224,3.864,1.818,1.833
7.36,39.429,0.281,8697.027,6.136
8.233,2.902,34.427,55.73,1.516
4.403,7.919,1.383,10.637,12.825
4.595,23.485,1.666,4.396,26.942
5.141,7.848,2.673,5411.261,2.859
3.247,22.187,2.5,11.412,28.806
17.052,8234.729,25.312,3404.051,11.263
15.199,23.443,0.554,30.417,7.123
13.722,4.204,10.969,3.871,2.219
4.69,15.62,0.755,1.169,1.673
2.128,16.662,2.907,2.99,4.622
8644.185,6.154,9.823,3.156,23.696
20.57,1.193,6472.589,6.338,8859.442
17.346,9122.823,6.186,5.903,7.805
4.709,7.492,15.866,1.324,6970.066
2.222,4.027,0.106,2.22,15.417
8.435,8.653,7.751,5.03,6.271
24.775,2.272,18.921,1.097,12.796
0.095,23.766,0.545,77.682,6.546
10.523,0.793,3.302,0.989,14.544
1503.858,4.615,2.396,0.381,12.428
21.564,20.011,6.053,4.715,1.001
0.844,5.356,6005.794,0.497,34.344
1.507,3.582,4.675,2979.931,5637.883
16.744,3.925,41.822,13.102,5.211
3.844,7.604,13.904,19.854,23.197
20.549,0.091,2.771,5.85,36.996
0.932,10.763,12.466,3.508,6724.878
0.686,2.489,1.333,2154.573,23.664
12.414,29.671,7.581,0.143,27.37
1.973,4.81,5.865,9.687,14.507
1.542,10.994,1.131,1.632,8.742
8.01,1.947,19.979,7.817,4.331
2.343,6.243,3.232,16.096,19.998
5.195,42.312,18.54,1785.007,3.666
7.037,6597.661,8102.435,15.359,21.868
13.351,1.329,7.183,1.906,12.643
2.203,14.636,9.722,8.364,16.226
3.16,3.28,0.093,5.872,13.679
7.782,22.224,8.785,9131.02,8.181
3.198,8.692,1.247,6.622,0.38
6744.915,0.278,7.325,0.457,6899.905
5.493,6.614,16.816,2.882,12.093
13.081,5.289,7.708,8.919,1.972
2.574,6.333,6241.676,10.599,20.688
0.632,3.899,2.428,26.954,20.134
26.235,3.754,11.213,7.016,6.164
5.471,5261.403,2.107,14.269,8236.836
1.874,10.367,9.317,5.754,14.774
7.824,0.947,29.299,39.046,7.424
4.274,4.943,3.016,21.623,5151.71
3.627,12.051,3.583,3567.593,1.053
20.772,5699.116,11.814,5.517,6880.709
2.923,12.572,6535.431,3.028,3908.147
1.713,9.081,0.707,20.04,2294.451
23.713,0.354,10.184,2.834,44.732
18.468,3.615,12.118,12.984,4.036
4.928,25.544,4.579,1.095,13.745
40.953,2934.753,14.089,10.584,10.843
0.435,51.961,4.504,0.541,1.029
12.643,0.449,1964.928,2.159,29.822
3.294,8.466,0.661,10.12,10.864
12.962,28.486,9.513,16.89,6394.637
12.417,6.8,15.592,7.802,3.881
2.267,7.809,4.204,2220.535,0.286
6.1,6.878,13.749,8460.05,12.174
0.849,13.937,17.858,3.907,4.027
5.198,11.865,5.875,5.943,14.304
2.522,5146.871,5.765,9.391,17.321
13.416,0.422,1.908,2.773,9877.211
21.097,7.005,39.612,6.615,2.367
0.856,8.338,0.868,9.158,18.09
17.059,11.731,23.723,10.946,2.718
7.342,24.761,5.691,2.322,9.8
7.686,5302.014,0.324,2.804,7.525
7.179,13.023,3.86,1.947,43.635
1.92,5.031,0.676,6.385,52.559
4.858,7.987,0.043,22.807,4.002
0.514,2.399,1.578,0.633,0.762
13.441,18.975,5.608,0.344,5.639
6.592,8.354,9.404,9.77,9666.931
7.355,17.191,8.127,3814.172,8020.142
11.144,12.547,2.01,4.281,19.075
7.342,10.863,6836.593,2.896,5.262
4.291,7145.814,0.368,6.306,3.751
4.393,13.629,3.953,18.358,40.259
2526.186,17.942,3211.735,8.817,3386.532
4.822,2.71,12.031,13.662,1.617
0.234,0.658,5.74,1.15,2.872
6783.633,7246.681,4.02,33.975,2.116
3.758,14.542,7.728,0.02,19.116
1.175,3.383,8.961,3.418,11.084
6.335,0.342,8.217,1.703,13.967
6784.07,0.659,9.795,1.26,7.585
9.675,17.469,6.158,6.259,13.738
7.277,4.631,9.312,6.906,1.508
22.094,5783.083,0.44,23.483,2.993
16.354,3.23,19.272,6.477,0.56
2.434,5055.091,9512.761,6.79,1606.106
4.588,6.611,9842.814,3.708,16.34
1.792,18.628,0.097,40.09,19.495
1.913,2.789,1.395,3.343,14.53
6.436,6.858,17.629,9.148,37.122
4.663,7.355,3.728,1.761,17.145
1.857,19.461,8.614,0.95,4.302
8.361,6993.894,24.367,9.032,3672.828
15.781,4462.58,2.437,0.227,5.272
0.832,15.298,16.969,6.55,25.572
4.001,29.538,2.685,9603.069,14.291
1.192,8769.19,10.22,2.572,6.981
1.034,13.752,6.089,2.625,6.288
13.507,21.424,8743.195,0.453,19.767
3.067,30.505,2.445,6339.446,0.331
1.229,2.79,9.331,5.436,29.652
11.937,50.208,1.4,6.626,12.124
3.099,6.609,6.289,4.967,10.843
2.104,2.883,5.042,3.242,3243.979
9257.312,3.366,4.381,0.678,1603.502
5.845,13.088,1.265,7.394,8186.458
1.212,9.42,2015.949,7.784,12.111
13.849,4912.376,5.146,3.415,3.635
9.268,4.793,3321.116,1853.176,13.621
15.059,16.097,76.148,12.389,13.675
6.868,32.106,12.996,0.725,38.126
4.336,7.524,20.078,7.236,7.741
11.201,22.656,1.862,12.304,19.655
1.653,17.078,0.054,4.175,8.388
19.193,21.149,1.46,6079.41,9.361
8.393,14.641,2.605,3.407,13.355
7.19,19.469,2.833,5073.059,6.111
4.058,9.095,5621.447,2.764,39.558
1.483,3.694,2.547,21.44,3.242
1.925,39.628,10.665,6.969,43.333
2.854,6792.345,12.585,5.514,21.837
15.029,4213.83,5.063,8562.055,7561.008
5.319,7.285,10.62,578.795,0.928
8.648,3.971,6.734,2.345,2.078
2.7,5.673,2.025,4476.298,2.071
8496.304,1.502,4.835,6.583,5321.898
13.614,0.403,27.109,0.006,28.409
4.506,7.037,30.278,0.541,14.811
5.411,13.966,6.235,22.078,48.316
6997.244,22.783,0.677,4.105,1564.928
1.65,3.072,51.439,2.34,16.771
6.156,20.24,7932.434,10.042,15.804
32.066,11.049,22.874,17.97,17.393
1.199,20.816,1.542,2.53,36.783
6.887,18.75,6.644,7.679,26.837
28.966,12.856,20.213,16.912,4.74
3.451,2931.781,0.233,501.183,2.364
1.049,3.479,4.298,7256.785,0.143
3.635,5034.663,2632.118,4.591,7005.963
24.819,1414.888,1.435,5745.775,1.958
26.0,1.244,4.957,14.565,3995.889
7.456,19.688,6.713,5603.478,4.891
4.075,6.257,5.367,1.231,4.305
3.8,3.887,21.646,601.812,2.128
0.083,6.573,2.976,27.066,841.933
13.696,2.704,8.592,6.145,1.522
40.675,19.619,15.179,7.835,6.269
9198.516,2.986,0.008,1.191,34.798
0.583,5.631,9.769,0.87,2.99
0.837,4.853,1.393,16.738,27.181
878.227,9.549,11.94,0.163,1.854
1.176,16.795,42.703,9789.602,1.855
19.344,2710.832,5.781,3.963,1987.951
2.909,10.93,3.177,0.327,7.798
0.166,3.659,1.212,16.645,17.665
0.599,8.224,11.246,10.689,13.584
2.454,6.747,14.853,5860.291,3.133
3.603,25.868,1.075,16.505,3.127
10.35,20.577,2.845,4.459,6603.006
8862.786,15.782,3.264,4.517,6391.856
0.509,15.356,36.689,0.051,11.652
4.085,14.396,3607.786,0.212,8.885
2.645,6.665,0.76,3.96,0.081
14.62,6.052,16.893,2.293,1.445
0.537,3.859,20.031,3.579,6.729
1.35,23.251,0.257,6.831,4.829
0.426,1.063,6.575,6.274,8446.603
18.035,29.359,16.937,12.882,13.408
18.27,0.293,21.036,0.289,3266.579
18.391,3.5,4187.609,16.619,14.921
1.589,7.991,3.62,9.014,24.559
17.677,23.86,16.132,1387.635,6.301
0.336,18.452,2.389,0.113,5.639
8.228,11.709,16.8,1.98,15.556
2.055,7.002,7.06,2.239,2.601
5.494,31.68,11.19,1.313,3.811
6.427,10.443,6.498,631.665,8160.139
0.176,2.911,7.333,50.417,10.624
2.626,1.223,7532.562,12.437,3.474
1.167,1.246,2719.7,0.108,7194.695
2.888,9.372,4.166,3095.512,6.19
6.073,11.574,0.637,3244.852,6.528
0.344,6121.151,38.373,5.051,9.356
6.491,8.093,9684.237,1.094,5.825
26.98,6299.75,3248.241,5.788,9.808
10.995,11.343,4818.355,5.412,5.488
1588.621,7058.036,7.244,42.056,2612.18
6.347,12.318,0.774,6825.926,14.844
2.671,3.389,6.865,3276.603,2.126
4.436,9.261,4.853,9169.712,3.22
7186.011,7.032,0.722,0.586,14.853
5.286,2543.022,8437.923,10.244,8007.736
11.342,22.916,15.518,13.071,21.682
4.392,4.55,1.882,14.555,0.263
6.421,6040.685,1.021,18.58,1.273
3.979,45.379,23.745,1.434,20.597
2.011,8.832,2.262,8.353,18.253
6.79,4.758,12.551,15.851,2.065
5.49,23.7,22.456,4.502,12.605
0.858,3.716,23.749,0.814,22.476
5.208,26.311,8.093,3.497,15.589
0.118,11.062,32.892,12.685,18.881
0.019,0.131,2350.564,1.471,24.726
2.54,17.839,110.641,0.125,6.632
7.293,2.339,19.649,24.309,7.332
18.52,7.595,11.841,12.979,6.268
6.005,8.584,16.045,7132.874,1.358
6.227,12.077,1.365,4.394,9.132
17.216,554.902,2.542,1.985,2.117
28.465,2.501,7.666,3.999,7725.228
2.512,25.74,23.735,3.863,4.71
6.493,26.348,4.232,25.583,6486.295
12.46,16.12,5.372,3.654,4.288
1.439,9.279,2.609,2419.267,6.168
5.333,6.116,2.767,2.44,6.599
2.979,11.0,0.724,1.162,4.149
