h2,ch4,c2h2,c2h4,c2h6
0.825,7.726,15.382,39.576,33.188
14.81,1.038,0.272,23.285,26.739
21.178,2.556,10.866,2.937,0.185
0.294,6.567,0.82,0.367,14.109
8.059,29.933,15.605,1.413,26.907
8.506,5.558,20.315,28.651,13.531
1.23,20.378,15.157,1.058,8.412
7.265,5.194,0.021,14.572,2.117
4.328,21.636,11.298,17.455,1.506
7.819,7.124,2.939,3.514,4.121
22.614,30.686,16.866,7.944,5.809
14.391,6.154,17.209,0.086,6.927
7.55,1.593,45.68,40.589,9.452
7.595,16.756,3.967,3.987,19.945
2.141,5.593,10.255,2.6,7.636
16.132,32.461,8.481,26.311,6.526
28.441,0.533,5.673,21.8,7.464
1.473,22.357,14.039,14.957,7.317
15.513,15.631,2.968,16.278,2.987
1.637,12.643,11.311,29.512,9.513
0.575,5.312,12.568,19.241,10.127
23.221,12.05,12.636,8.628,7.795
0.782,8.121,2.988,9.384,8.819
17.486,7.888,20.392,7.1,9.171
1.26,7.044,28.233,7.319,14.62
3.646,9.176,2.721,5.368,10.861
12.791,12.441,6.23,9.314,3.101
12.959,5.301,2.532,26.577,5.287
13.016,12.419,33.159,6.701,27.084
12.291,0.033,6.759,2.011,2.319
6.569,8.45,11.178,2.953,6.215
4.28,0.471,8.979,22.425,2.905
6.757,0.126,31.651,12.282,5.019
8.235,14.933,2.236,5.771,7.916
12.081,10.405,15.349,17.091,10.226
3.195,17.816,3.065,3.695,0.519
35.865,16.925,30.581,12.85,1.825
0.196,21.106,4.173,11.209,10.988
4.003,4.922,11.928,18.896,9.606
2.582,13.136,6.39,13.13,5.783
9.684,8.913,1.426,11.776,16.008
9.424,7.519,2.785,12.925,0.264
11.225,3.181,29.3,7.588,23.718
10.73,11.804,40.87,0.99,0.612
40.661,2.277,8.208,2.515,4.648
3.456,6.688,0.188,23.304,12.896
0.51,8.309,13.646,8.449,6.93
7.13,5.575,1.049,1.733,21.133
39.661,4.076,0.203,0.941,12.547
7.871,2.78,1.145,22.443,7.819
7.161,2.44,1.077,0.037,6.701
4.892,4.254,4.728,13.038,15.457
41.224,5.162,0.926,24.779,5.152
4.814,5.857,14.366,1.757,2.663
26.979,7.269,27.024,6.666,4.386
3.868,3.574,10.368,22.757,6.502
13.758,12.552,9.833,12.259,12.424
5.349,0.425,11.528,3.754,2.785
4.708,1.581,15.17,12.604,4.983
5.459,17.594,17.938,5.024,5.671
3.448,6.418,5.123,3.814,6.098
7.525,25.339,15.984,3.155,21.618
0.153,3.303,5.517,13.469,1.446
33.874,6.706,0.473,23.605,4.908
6.719,22.734,12.294,8.078,9.457
9.011,5.367,7.261,27.5,4.376
0.292,39.188,2.789,0.509,10.368
0.436,0.053,7.029,11.156,1.854
2.549,13.509,3.04,14.826,13.62
36.869,0.326,0.288,1.382,11.361
0.646,6.789,7.945,7.636,4.182
20.87,11.1,17.308,28.355,3.393
1.997,6.158,5.049,16.289,5.292
7.055,1.66,0.04,27.048,32.124
5.84,26.359,1.332,28.08,0.026
1.383,3.719,10.701,12.032,6.912
15.161,2.581,4.732,10.082,4.427
15.009,1.687,10.64,2.414,0.369
16.711,3.083,16.037,17.946,7.925
4.726,15.212,0.782,3.662,1.187
16.479,5.103,3.841,79.791,1.368
3.275,14.82,2.467,3.344,22.842
17.204,5.825,49.21,28.423,11.717
9.409,4.293,0.562,13.947,0.217
0.762,0.276,14.465,0.473,0.448
14.041,8.023,21.567,12.416,4.937
6.481,11.463,6.533,8.239,20.343
10.319,4.617,15.245,19.231,4.272
8.008,0.629,1.093,2.3,13.71
11.841,9354.512,3.386,7.747,15.753
0.93,13.296,11.03,5.213,4.155
8.052,8.307,5.114,2.277,0.164
3.95,2.042,0.238,1.301,3.067
3.303,4.602,20.604,31.091,34.953
56.863,0.042,17.071,12.759,8.866
6.947,3.146,30.033,0.72,0.1
9.49,0.393,0.396,16.187,9.868
2.829,10.995,1.843,3.767,32.114
5.997,0.304,4.978,14.369,4.236
9.99,6177.101,17.782,17.985,16.448
1.399,15.898,9.876,6.157,27.711
4.264,0.528,13.942,2.319,5.746
2.556,22.143,2.775,11.125,14.808
10.469,0.553,0.206,19.171,0.554
4.7,1.322,1.002,9.687,6.137
5.356,15.53,26.377,9.024,6.894
8.031,17.467,5.313,0.63,29.809
3.295,0.543,3.066,7.835,8.564
19.012,6.083,28.233,1.47,0.882
13.964,23.45,0.944,1.112,5.932
1.053,13.258,15.417,3.403,25.82
6.692,16.47,5.394,8.755,1.907
9.318,3.769,22.643,20.081,2.747
5.621,5.51,13.758,4.823,3.798
2.211,24.265,8.795,5.914,10.294
8.626,0.361,11.567,3.378,5.604
12.161,3.842,13.695,17.436,13.668
0.879,18.474,5.661,2.29,1.009
17.475,2.842,46.355,7.379,4.367
15.167,2.922,5.916,17.615,7.166
3.682,21.233,0.347,0.309,8.072
4.469,4.755,2.835,0.709,1.256
23.289,4.212,5.091,0.356,2.562
8.537,12.641,9.253,8.295,1.834
9.749,0.729,19.038,3.895,1.527
1.103,0.006,28.871,0.681,3.039
0.887,50.669,6.981,14.615,18.373
35.523,22.151,22.647,13.517,4.702
26.306,4.799,4.134,1.74,3.636
14.474,0.012,8.813,7.375,7.551
0.804,10.912,10.946,2.288,4.015
5.011,4.774,4.222,12.931,18.538
23.753,23.873,6.344,7.972,14.056
6.812,9.352,8.644,13.569,1.865
10.822,8.415,19.681,50.882,3.952
4.863,0.249,1.159,2561.317,8.742
15.427,0.255,18.194,33.93,8.575
5.569,15.983,1.399,5.94,4.659
1.154,17.797,2.129,12.098,1.252
13.087,2.766,7.515,7.769,2.658
8.574,32.809,3.906,10.885,1.088
1.765,10.965,10.698,1.541,15.797
20.854,5.538,23.288,16.686,25.398
10.019,5.671,32.985,23.475,0.093
10.191,19.393,6.846,4.051,16.632
0.588,9935.685,9.021,22.025,5.54
7.49,11.621,2.794,0.856,2.509
7.3,18.589,3.105,3.368,2.877
6.073,1.724,25.26,2.811,4.118
10.518,0.264,23.777,8.711,11.3
5.596,18.066,3.012,6.49,0.769
11.968,6.912,11.659,22.441,1.273
2.541,13.381,4.903,16.416,10.397
1.189,3.292,2.975,3.549,4.471
4.447,43.077,40.272,0.331,0.741
6.083,7.824,24.349,8.415,0.427
27.588,13.896,13.524,2.626,4.177
1.625,23.102,4.064,23.093,0.682
5.912,16.514,3.324,7.093,5.583
13.734,18.874,4.115,3.677,6.769
17.365,4.91,44.502,6.127,4.146
44.37,8.155,22.086,4.176,4.197
2.972,0.477,2.978,8.45,4.301
0.763,1.382,3.541,8.564,28.957
5.905,42.052,11.987,6.573,2.651
4.378,10.581,17.821,0.668,4.98
6.61,5.618,31.274,22.927,5.861
3.062,4.36,11.008,1.197,3.161
2.357,30.351,13.694,3.607,4.77
0.717,1.735,1.255,2.139,0.029
25.036,5.871,17.595,13.964,1.247
15.429,12.041,4.003,21.934,0.827
2.769,18.903,5.838,1.99,14.009
3.776,23.207,2.291,16.411,26.963
5.212,0.204,2.716,3.687,0.087
9.089,13.347,3.018,19.32,13.551
4.026,13.806,30.56,18.178,9.571
25.026,3.964,1.599,0.725,0.307
10.709,2.175,3.92,24.038,1.023
7.078,15.885,11.137,0.148,14.561
5.18,29.254,6.396,4.883,0.211
15.283,17.457,3.469,13.576,1.92
12.7,5.314,10.357,3.079,7.423
9.359,2.469,23.805,10.893,3.143
15.382,18.349,0.026,6.692,3.182
8.573,7.152,1.354,5.624,8.622
16.408,3.464,13.081,34.794,6.433
2.418,3.141,25.438,4.134,1.869
9.617,39.695,12.766,33.186,20.006
23.2,2.689,22.244,11.672,1.802
0.235,7.969,23.408,12.468,31.227
0.34,35.298,2.39,7.758,4.002
8.25,1.746,8.902,4121.222,0.221
3.404,16.573,5.652,7.788,18.715
6.358,7.182,15.028,1867.447,0.145
0.01,47.21,5.295,2.708,1.99
14.983,0.825,3.964,26.219,4.105
0.302,15.501,2.513,3.279,2.027
5.871,60.4,936.733,8.593,6.583
12.474,3.719,6.954,24.471,0.049
2.78,17.9,14.34,9.662,32.406
0.09,0.774,1.796,2.598,11.014
10.476,3.312,18.305,22.433,5.923
3.948,12.655,26.722,17.505,0.506
23.599,11.262,41.098,20.75,0.097
1.53,0.781,4.353,4.927,0.397
24.515,6.767,0.16,5.889,11.183
1.953,22.608,3.746,11.109,7.603
1.962,5.345,2.694,7.739,0.628
8.373,0.843,16.378,7.08,0.347
9.596,0.033,6.706,35.728,1.422
0.154,3.484,2.579,33.707,11.578
14.276,32.925,17.955,18.467,20.755
16.811,1.81,15.655,24.735,3.212
13.497,0.584,32.401,1.239,22.248
2.276,5.941,23.906,12.86,33.824
32.673,5.769,13.858,3.473,0.934
0.429,16.401,4.42,12.112,0.3
52.934,0.777,15.445,28.413,5.186
0.825,7.664,0.241,6.453,7.039
3.82,11.361,23.268,34.049,7.543
12.89,43.268,4.034,5.615,1.197
3.08,65.044,8.261,26.882,1.911
2.183,6.445,4.775,11.808,1.872
19.955,3.472,4.972,17.127,6.045
7.131,4.739,8.16,9.334,9.167
7.996,2.28,15.95,14.189,2.733
8.706,4.32,1.146,19.546,3.921
0.116,7.746,9.591,15.571,10.531
7.609,16.173,0.36,12.216,3.388
0.744,1.885,5.986,4.449,1.607
4.17,10.905,15.138,43.108,2.297
11.986,25.919,8.086,1.295,2.349
1.706,27.533,10.179,3.129,4.982
4.655,21.901,2.74,0.24,7.582
5.011,1.266,0.29,1.563,8.563
2571.164,17.559,1.544,9.878,4.549
12.745,2.853,29.156,9.629,25.245
15.219,9.688,19.46,7.023,1.594
19.009,43.574,11.467,0.905,46.203
16.57,4.296,31.1,42.588,23.918
7.793,6.957,5.071,30.211,14.07
1.596,18.1,1.693,3.242,4.053
9.867,1.964,13.845,30.176,16.346
10.771,8.174,9.129,6.738,3.748
33.252,29.689,5.18,9.003,6.264
20.508,15.464,16.71,0.791,7.099
19.536,6.686,1.497,29.743,3.323
17.329,8.193,7.475,3.062,3.928
0.479,11.976,0.78,8.605,36.171
20.535,0.025,8.649,6.073,4.614
5.377,5.268,18.402,26.05,12.998
3.689,1.505,16.787,3.286,12.079
1.844,11.457,6.087,11.821,2.206
5.506,2.71,3.908,5.395,1.898
4.622,20.294,12.771,5.923,1.182
5.464,17.142,9.794,2.339,3.759
2.147,46.776,13.895,0.059,2.006
3.232,4.142,1.275,28.533,26.231
0.589,45.562,3.412,1.561,8.844
21.899,24.735,7.265,6.967,4.227
2.394,9.308,20.989,6.149,1.254
19.746,8.448,7.305,21.022,6.397
3.257,34.92,6.907,10.048,8.973
10.922,43.879,7.29,16.048,6.652
4.199,3.363,2.994,2.273,0.909
6.751,1.69,5.334,11.91,3.852
16.197,10.718,13.126,7.885,3.302
2.939,19.351,40.793,7.719,4.842
1.408,10.204,2.186,6.658,19.934
2.557,10.035,14.208,0.178,10.365
4.148,5.653,16.851,7.005,13.256
0.359,26.914,3.852,5.949,3.583
10.991,12.243,11.0,9.96,3.441
12.699,7.726,12.551,3.115,1.896
1.33,12.665,1.86,12.568,4.342
3.538,3.46,18.561,6.676,0.762
2.483,43.578,25.872,19.275,2.525
3.824,24.186,4.733,14.273,0.857
0.504,1.169,0.874,1.068,1.547
10.483,3.663,25.025,12.235,26.912
45.741,29.998,1.832,23.662,1.537
3.057,4.001,7.846,2.336,1.252
0.031,25.979,7.097,9.631,0.5
1.377,1.72,29.245,42.752,1.486
15.702,12.411,14.952,2.965,2.334
13.787,25.221,16.127,4.827,15.764
7.348,3.572,0.771,15.672,0.356
1.82,3.552,3.357,14.643,6.079
8.036,14.059,8131.165,8.68,19.848
4.431,3.656,57.801,11.213,11.842
18.5,11.667,24.138,12.788,3.438
6.997,4.092,9.744,10.075,2.478
22.104,10.205,2.303,11.912,0.741
15.746,2.259,0.255,7.409,1.22
11.376,3.532,13.138,27.038,35.788
9.876,34.338,26.113,16.754,7.666
3.997,52.594,0.652,3.452,8.475
6.911,10.821,2.162,14.781,4.894
1.258,5.006,10.816,0.437,13.112
9.389,27.235,6.071,16.936,4.455
18.034,11.68,5.255,13.372,0.449
4.252,17.153,4.708,0.356,0.988
15.207,1.052,35.398,16.135,15.621
9.797,66.253,82.212,31.575,2.334
0.78,3.469,6.42,3.443,18.042
3.284,1.154,12.036,28.689,6.904
21.658,31.154,11.652,7.149,7.533
6.301,10.115,2.276,14.133,3.074
14.261,0.075,16.139,9.772,3.44
11.027,10.638,30.191,9.506,15.317
11.642,23.446,11.909,5.158,20.942
1.799,1.491,17.72,9.309,11.648
1.147,4.707,9.236,4.253,13.725
37.673,16.641,0.701,3.896,1.002
6.267,18.59,2.715,6.511,10.398
47.515,27.707,0.346,0.368,7.916
7.105,0.852,24.533,3.741,12.401
10.181,28.475,17.99,4.395,26.735
0.034,4.584,6.598,2.731,0.363
4.492,3.314,0.515,2.026,4.527
1.977,12.159,7.263,0.369,3.1
4.642,12.756,11.439,33.232,7.821
42.592,18.915,13.525,3.567,2.122
9.467,5.474,21.634,17.662,13.894
2.499,1.32,7.149,48.478,7.188
0.376,3.004,8.656,2.774,2.779
0.846,7.472,11.138,27.848,0.227
15.146,8.479,33.625,14.116,1.266
12.279,0.251,0.63,22.096,1.876
0.351,4.557,3.635,9.34,4.712
1.707,18.454,0.995,5.869,10.584
3.872,7.853,4.293,7.111,26.086
11.697,6.307,25.615,30.579,5.786
36.553,4.116,32.242,26.055,25.332
11.521,15.871,13.991,0.292,1.167
4.973,4.083,3.383,24.264,5.848
13.259,5.285,17.299,1.063,7.925
1.728,32.504,17.075,16.865,5.342
3.742,18.058,14.962,9.881,27.177
1.169,33.489,12.569,26.495,3.269
6.007,15.091,5.728,7.292,23.518
1.019,8.79,12.696,37.976,1.455
34.232,1.793,4.7,28.844,3.637
1.807,7.907,4.051,1.893,4.126
11.438,17.279,10.963,4.89,0.612
13.091,14.037,4.981,51.659,1.164
5.167,31.059,0.33,21.945,0.18
4.685,1.852,7.741,10.713,9.975
7.109,4.512,7.303,7.138,0.5
7.55,11.939,5.285,10.014,2.169
1.559,1.151,12.474,34.833,4.206
8.438,1.112,19.129,21.45,1.653
1.036,22.877,2.564,10.895,12.017
10.429,6.986,18.303,3.205,1.78
7.976,9.673,2.861,19.67,4.993
5.082,5.768,8.445,22.784,28.866
3.538,22.375,5.082,12.115,11.454
1.972,3.972,10.407,17.199,20.788
10.32,10.266,4.311,4.87,0.375
5.691,648.916,4.7,3.117,5.057
5.909,9.03,5.44,3.001,4.485
0.573,6.605,14.804,1.657,4.03
21.798,1.966,5.323,0.576,0.602
12.722,14.023,11.812,0.557,3.062
4.827,53.477,0.32,1.123,7.901
7.655,18.456,31.656,7.403,0.548
0.553,1.356,2.271,6.896,0.635
3.829,4.378,10.767,4.135,3.222
11.812,6.695,14.103,1.385,0.255
1.416,5.269,27.956,1.831,2.982
2.556,0.685,2.482,17.391,7.606
15.102,40.962,2.577,14.604,14.706
5.918,17.519,2.051,15.196,13.894
8.784,3.383,7.585,9.387,4.715
4.91,0.843,28.635,5.786,0.8
16.014,0.289,22.997,13.892,17.496
1.723,12.555,3.849,1.995,16.487
24.801,2.072,1.055,16.888,11.446
7.635,14.069,1.961,9.744,24.552
0.4,9.493,3.578,6.986,0.786
10.712,28.71,0.072,8.238,1.537
3.949,7.229,2.815,13.388,20.382
21.546,6.325,4.486,4.914,2.505
1.555,2.165,12.295,18.774,5.74
5.07,4.148,10.851,1.594,7.292
1.427,9.936,6.71,6.669,32.146
4.708,15.508,12.21,6.873,7.705
0.763,10.343,2.972,15.216,21.658
13.021,3.985,1.161,5.407,1.134
3.1,11.447,6.245,11.012,12.701
1.283,9.196,13.613,8.602,7.05
24.83,1.398,20.541,8.854,1.77
1.078,17.2,0.883,10.063,0.141
10.344,9.995,5.374,22.733,15.552
5.825,0.441,4.835,21.45,7.183
2.679,10.228,23.73,3.362,7.428
17.53,6.094,6.981,9.814,2.601
21.666,2.047,15.609,1.187,0.359
1.868,1.648,23.722,8.743,7.229
16.54,3.049,4.545,11.323,4.027
7.317,20.099,19.795,8.684,3.341
7.911,2.378,2.405,14.608,0.14
6.704,19.232,4.133,2.532,12.046
3.713,0.239,16.837,4.719,1.894
6.395,15.8,2.255,0.814,8.777
3.68,32.099,25.715,0.577,17.808
1.445,2.186,15.578,5.818,7.641
0.965,7.057,0.433,9.916,18.741
14.371,10.767,27.1,13.926,11.822
7.445,7.578,23.112,5.423,2.993
17.32,4.316,34.631,6.291,0.506
0.056,1.255,13.322,3.898,2.902
5.0,10.317,0.704,1.611,4.606
8.374,0.851,7.541,8.944,10.376
0.157,2.038,4.762,17.075,9.86
6.026,5.849,8.676,2.608,4.019
0.508,2.387,4.629,3.85,5.381
12.999,8.104,5.611,15.498,0.531
6.32,2.195,4.27,2.896,1.404
2.617,0.993,16.865,3.735,12.114
14.408,7.378,0.142,10.062,10.333
4.543,0.33,8.498,5.068,10.319
0.129,9.247,5.411,24.575,5.515
4.576,10.398,3.808,10.197,31.231
10.068,4.124,69.553,1.941,1.836
5.854,3.275,43.68,10.925,18.586
1.3,4.51,2.163,2.778,4.514
1.641,5.953,3.49,18.43,32.043
11.47,0.202,2.255,10.404,0.515
3.239,10.506,27.863,7.642,32.949
2.798,21.584,6.492,15.986,12.654
9.646,1.102,3.683,21.302,8.844
16.493,6.32,23.621,4.928,11.56
5.482,24.844,8.044,8.526,49.945
23.635,21.081,0.116,17.464,6.639
25.101,0.124,24.515,0.418,10.526
0.908,0.695,8.782,14.279,6.196
25.484,5.97,29.002,0.054,14.518
21.417,2.418,0.246,23.418,18.658
40.77,10.655,11.196,7.862,1.451
7.537,6.737,0.187,4.819,11.114
1.88,13.081,3.536,8.198,24.827
11.936,16.136,2.226,8.656,14.663
4.498,6.076,10.229,16.502,46.441
16.14,20.541,18.341,9.161,7.098
21.186,6.673,7.023,27.604,6.271
4.244,13.356,11.803,9.293,16.397
4.587,2.894,13.43,1.489,1.057
13.174,17.125,4.91,21.047,18.165
9.224,3.164,3.614,30.669,6.261
10.443,0.888,8.944,22.469,3.128
44.596,4.867,8.603,14.112,2.725
1.048,8.672,1.159,12.776,15.943
3.072,7.294,7.35,9.217,9.965
27.564,11.135,9.457,4.444,6.731
8.528,7.248,5.966,17.389,17.168
5.971,13.777,13.527,1.331,7.407
9.926,3.005,3.145,3.38,0.978
1.27,13.742,3.137,1.873,7.609
1.792,6.9,19.092,7.267,2.99
13.58,39.487,10.306,0.655,8.906
14.857,12.035,8.419,10.09,1.955
11.35,5.319,0.6,7.895,4.467
9.233,18.624,16.265,0.335,1.275
6.991,36.659,26.197,5.282,3.908
25.194,0.762,18.218,9.75,20.295
3.954,30.669,15.303,2.688,9.561
35.938,0.328,61.403,6.612,11.167
21.258,2.319,3.487,16.073,5.2
1.842,21.364,28.419,6.0,7.169
2.006,8.107,3.952,39.003,0.928
18.889,6.79,12.27,1.504,10.059
2104.013,8.337,6.494,44.551,9.77
12.116,19.47,17.106,38.524,3.28
9.365,8.393,0.092,38.724,4.329
1.131,7.408,9.998,3.609,19.12
0.973,2.612,19.797,3.546,0.073
8.297,6.699,4.068,20.302,3.805
7.687,12.756,22.587,0.551,2.283
9.204,3.042,0.684,0.549,3.349
1.153,23.27,8.341,2.122,4.383
5.74,31.602,19.526,2.025,6.48
33.001,8.657,36.341,8.294,3.431
13.153,16.968,4.797,7.671,12.729
0.184,2.725,4.306,13.645,2.759
10.541,2.213,33.28,41.874,7.906
0.845,4.955,1.054,0.087,3.33
9.575,9.648,19.009,12.327,6.135
7.888,7.984,26.709,12.078,8.795
2.28,2.9,26.666,23.003,18.009
16.848,3.256,0.406,13.718,12.594
5.796,1.56,2.45,4.311,0.809
2.834,16.505,0.267,8.721,1.033
16.217,14.188,10.003,13.338,4.492
10.482,3.202,1.669,6.47,2.484
14.166,0.724,23.746,9.154,20.174
8.51,0.93,26.027,4.81,6.35
1.792,4.004,0.928,0.399,1.87
10.065,13.494,2.816,6.408,0.251
24.371,7.405,13.622,8.992,9.491
9.907,8.223,9.994,2.109,2.597
4.107,5.441,1.004,15.047,17.181
0.913,5.192,0.998,0.394,12.075
9.584,10.823,2.775,4.682,2.065
13.926,3.387,17.859,8.956,6.379
15.767,14.005,0.036,14.859,17.273
4.668,0.639,0.634,6.801,12.865
6.209,8.934,13.08,0.994,0.731
9.318,4.891,2.993,37.865,12.258
1.662,0.976,6.311,47.383,1.023
0.999,28.661,2.865,1.106,19.929
4.301,5.801,6.057,18.045,1.44
40.744,7.959,6.172,44.376,1.243
19.054,12.666,34.305,3.321,7.263
8.577,27.765,5.555,0.515,5.269
12.129,13.525,5.619,9.05,3.75
5.826,27.977,0.763,16.457,5.221
2.788,20.169,20.529,7.959,3.662
5.961,17.39,8.284,16.366,10.926
0.757,6.943,29.986,14.724,8.415
13.495,22.552,4.199,47.427,9.215
4.718,0.566,10.435,3.583,2.38
24.589,8.372,10.831,1.898,8.862
6.243,4.414,9.489,20.651,23.316
27.949,9.186,0.384,34.075,10.977
12.213,1.811,29.302,30.218,2.059
4.917,12.0,12.894,1.531,5.41
5.18,18.894,15.175,2.504,1.933
4413.842,2.726,13.38,10.549,39.834
0.15,1.478,34.284,15.629,2.511
13.479,15.272,2.079,2.557,7.383
23.429,0.37,23.571,8.167,6.747
1.319,17.147,3.114,11.825,0.879
30.367,3.979,4.439,0.92,2.26
8.799,5.664,17.441,1.852,5.638
0.74,36.87,8.767,3.322,6.203
3.137,2.166,6.141,28.068,39.394
6.003,4.758,1.302,10.384,1.455
6.146,2.009,2.551,9.31,1.637
2.342,7.247,4.451,16.874,20.255
5.057,2.824,1.95,17.707,11.676
11.44,16.069,8.848,3.94,0.658
7.586,25.659,18.383,14.716,2.153
10.948,10.239,5.452,8.419,8.913
14.264,26.967,10.981,13.85,16.57
1.312,4.072,1.028,36.063,13.032
1.001,27.049,7.208,4.372,2.243
10.985,15.256,7.587,19.639,14.579
0.313,24.111,5.327,14.237,22.519
15.752,0.623,11.412,16.463,2.892
6.77,2.917,7.866,5.435,1.287
0.002,13.646,0.12,1.305,54.402
9.0,12.794,4.342,1.22,5.818
15.871,23.163,4.574,6.326,5.586
47.58,13.37,9.253,12.501,0.438
16.176,0.345,6.398,5.409,3.748
8.639,4.498,1.458,23.682,0.339
29.774,7.311,1.678,22.902,6.696
4.645,19.414,1.794,8.061,4.906
3.446,19.885,4.584,4.259,2.388
13.651,9.501,5.335,6.386,1.321
8.147,14.039,21.441,21.181,15.661
3.196,8.489,6.788,9.181,7.412
0.36,3.449,1.942,0.522,5.208
1.181,19.708,11.317,0.872,9.248
13.209,6.619,11.314,2.117,8.994
9.519,15.168,1.21,17.003,7.35
16.836,0.966,27.853,14.305,34.226
0.245,3.186,9.961,24.879,15.407
40.837,8.138,0.739,15.143,3.656
23.767,12.386,6.123,12.948,5.002
1.998,13.854,2.168,6.574,5.822
6.758,22.245,48.732,0.539,9.121
14.053,13.744,4.343,22.791,3.303
20.644,3.991,3.885,3.254,0.553
5.176,0.982,0.018,4.28,2.047
16.603,9.855,1.449,4.744,0.805
0.873,9.1,3.337,10.912,0.057
0.242,25.35,2.17,19.313,0.881
3.041,38.039,0.921,7.879,0.304
11.176,23.262,1.747,2.271,12.824
10.681,6.258,2.584,14.224,1.091
11.285,1.241,6.868,20.961,0.917
2.038,19.548,7362.495,21.267,5.319
9.488,2.082,18.103,4.014,6.143
32.385,9.042,11.695,5.775,7.839
13.127,15.256,29.976,0.029,13.007
3.263,6.499,7.936,6.157,7.803
4.2,11.483,4.474,7.093,1.632
2.155,7.399,0.779,3.005,14.162
4.564,2.908,13.633,28.46,1.507
8.674,20.719,17.911,0.195,3.795
17.893,3.893,31.722,4.612,16.753
1.116,32.51,11.726,8.394,17.785
6.781,8.529,0.583,22.335,13.077
1.135,17.386,2.723,6.722,3.999
9.292,14.07,0.396,4.906,0.102
38.225,1.053,16.082,6.771,1.958
3.361,14.756,6.578,15.271,1.495
9.385,2.619,0.48,11.587,12.856
23.33,29.051,1.084,1.208,18.88
32.19,9.375,1.025,5.66,8.562
2.904,6.625,1.666,15.691,4.172
15.052,1.565,9.021,7.821,4.652
0.06,11.653,0.597,7.22,9.141
14.849,0.448,18.478,0.535,2.74
8.457,6.237,0.997,10.522,10.032
3.713,38.728,9.202,6.865,3.495
4.68,3.954,21.827,2.565,1.234
6.157,7.641,12.439,4.394,1.716
0.415,26.228,1.636,6.862,11.383
1.298,8.638,6.467,6.095,3.692
2.728,8.874,0.308,2.537,3.713
2.875,37.067,5.635,15.741,6.494
0.969,4.234,12.231,19.461,6.119
0.404,0.2,7.385,14.541,21.318
5.52,19.658,26.079,0.069,16.201
5.153,2.496,19.047,6.096,3.141
9.427,0.167,6.044,0.862,3.375
0.856,4.387,2.028,22.272,28.013
5.663,7.182,2.712,3.534,4.148
15.155,3.143,9.963,31.968,18.579
1.022,5.805,5.251,16.664,2.09
4.684,18.136,0.271,1.368,2.069
2.493,6.119,17.555,16.92,3.173
0.257,0.172,12.217,14.836,9.648
7.615,10.503,1.691,6.897,14.096
6.376,4.561,3.91,1.48,2.299
12.408,11.638,3.585,12.84,0.862
23.28,3.006,18.95,8.715,12.277
5.085,21.969,5.236,3.684,13.576
8.343,12.057,12.417,12.677,32.124
18.672,1.867,51.066,14.321,8.464
11.286,28.318,6.577,36.848,1.34
18.437,1.804,3.115,2.535,0.396
26.799,7.263,7.865,17.835,7.166
23.133,0.678,9.489,31.605,6.024
8.809,7.14,10.688,0.503,2.158
10.348,4.935,4.074,1.871,0.922
3.067,28.713,22.478,1.905,3.405
6.222,18.851,7.192,54.702,3.719
4.486,9.91,11.671,5.712,10.937
32.521,24.443,20.854,19.913,16.267
11.5,12.162,3.055,8.75,1.298
12.252,7.209,21.561,4.867,2.932
49.522,28.187,5.072,35.027,3.98
4.543,17.429,3.801,4.011,8.363
5.324,4.815,0.229,18.12,69.314
1.153,6.733,11.09,2.368,12.277
4.899,12.19,0.356,10.871,0.644
1.308,5.504,8.256,21.014,27.169
8.914,3.866,15.321,1.068,1.18
0.902,24.835,4.236,12.617,10.177
11.846,2.046,0.787,5.725,4.292
8.36,4.103,11.627,14.051,0.401
12.612,5.98,0.851,0.446,3.935
4.808,13.775,9.787,2.321,6.748
6.344,16.982,3.899,7.744,27.803
8.121,8.967,29.563,3.557,3.054
4.878,15.552,19.777,8.127,11.68
7.091,3.803,6.625,35.788,0.557
10.045,13.842,43.787,6.846,12.808
1.435,4.604,0.122,7.826,2.612
0.397,1.016,0.355,14.016,5.0
5.832,0.353,19.004,0.965,4.003
20.714,4.159,68.024,5.702,15.873
6965.561,6.834,32.011,0.347,7.593
3.342,0.89,14.766,33.372,15.632
4.97,1.567,0.195,7.728,2.333
3.895,11.028,8.958,12.22,7.577
7.253,14.634,21.463,17.983,10.124
0.166,37.575,5.413,0.55,6.852
22.189,1.141,17.793,4.656,0.283
12.581,0.786,8.206,10.359,2.0
9.649,4.892,25.138,11.8,6.45
11.014,24.801,3.688,1.507,4.752
0.134,1.315,8.07,6.149,19.818
1.478,15.944,2.033,0.384,17.865
1.994,6.928,5.091,4.795,5.304
6.779,28.015,8.97,10.698,14.55
13.798,19.65,10.08,4.056,19.051
3.803,13.048,5.278,12.449,16.422
4.198,2.867,4.915,15.623,3.206
0.15,9.913,25.725,25.252,3.206
11.853,8.235,35.038,1.034,5.958
1.993,1.371,10.21,5.528,13.312
1.808,1.719,14.704,17.406,17.743
12.131,12.182,0.834,13.623,20.316
7.629,10.205,1.47,27.625,4.245
4.027,4.555,11.894,1.673,2.905
6.247,9.214,14.916,0.408,1.327
20.215,7.297,18.922,10.684,5.398
2.824,22.68,49.102,7.027,10.878
4.42,2.863,2.043,31.707,2.418
1.088,22.749,18.701,17.582,12.652
9.157,1.414,25.253,18.447,21.608
6.107,11.343,27.981,0.866,1.983
