h2,ch4,c2h2,c2h4,c2h6,act
161.89933308682697,23.453837757889826,35.31090093421257,12.378198131574855,7.226918878944913,2
119.0,8.0,19.156246470100207,1.6750010497331558,20.69935478720337,2
341.8681616091068,110.84241483694278,59.33379132322771,51.21439209642798,27.21439209642798,2
716.0,7.1,6.8,20.0,13.496738177381545,2
76.41767946805653,8.43641147923271,6.345382781150933,5.172691390575467,4.781794260383645,2
78.71969219129973,20.0856776418214,28.205626340371353,12.914322358178604,10.828644716357207,2
3742.59429237502,270.10700616850005,3038.706943077519,458.9120951909465,20.243948899472265,2
111.46429063692104,5.434849364526865,25.30622674054812,1.4169703699499205,54.31257753150628,2
164.12157946381433,15.004775063203114,9.24315892762866,4.238383864425545,3.883195599388785,2
156.62326830696128,22.529085383701595,9.822437800237585,1.4727262954338336,17.94494363281065,2
143.45751275553928,16.683794862833004,11.658102568583498,0.001,7.354743578541255,2
121.97577328455765,11.533730775412204,19.512113357721176,1.67468648673339,20.74394332113941,2
660.2138206858582,18.579965825802727,33.63269120729794,19.07791439150179,3.6227299629743737,2
130.11077584940486,12.347694897593204,29.21231258434272,3.382057398694981,12.270764626500972,2
1502.0376788430785,365.570914424221,656.5379454365273,283.03550164435194,169.81978139261622,2
227.86425228014605,29.88278321341294,171.90040752129596,45.02734822262084,6.192598817771609,2
2241.6766596957655,342.8697536597232,1315.962179058327,255.70192716519728,206.82617768801487,2
70.9558303432593,28.39895785359772,6.188247523159685,8.178892518610407,24.862280297766503,2
170.46004596890506,25.893764365282834,29.99561207124545,11.446882182641417,5.7787528730565665,2
62.19235545627896,16.60538548837899,0.001,6.56759525450736,80.84283505273577,4
25.747495675886512,21.289660642879046,0.001,6.4018578159382775,242.41114689562966,4
115.62268857707465,116.01849138340273,0.001,26.459770340910353,174.967016432806,4
16.207527864818395,50.48219745349476,0.001,34.134283447715944,74.75890127325262,4
31.383494681026463,25.616505318973537,0.051781558508708914,2.2051780141766018,43.456308511456825,4
21.608489113536898,18.441555100596105,0.001,3.700618997862066,110.5075164026108,4
130.94863299377147,159.05136700622853,0.001,66.14165057693178,76.5770505093428,4
65.42198433584511,113.39292532745269,0.9771383184807938,12.33480731066785,58.044219320035495,4
25.55001750969293,26.985012256785048,0.5808479978737987,6.840159006003372,133.39003151744726,4
36.64535603314712,119.53779669428926,0.001,5.620455717174654,21.228654985888678,4
158.4828396480623,40.202515307945475,0.001,12.874141982403115,208.0492007272483,4
157.2766417810614,130.90778607297955,0.001,98.17868657515089,30.185863173763437,4
19.899576097946788,147.3586567930472,0.001,12.84359309794614,443.1722531011046,4
7.102493319850088,25.872573481649034,0.001,18.218833501873902,90.24376670037478,4
22.708653155015316,7.1653873799387355,26.484269576159893,32.76011930698691,174.7677950273545,4
13.547394734803506,27.598127987187393,0.001,6.554071769964274,217.68224641537512,4
20.677439365049274,19.36775563164369,0.001,3.6327299537015096,109.68314943780405,4
14.003312488683477,34.6754999698226,0.001,10.782562483653908,78.22075000502957,4
14.993300513094031,16.317701197219407,1.9933005130940304,4.682629902951627,122.01339897381195,4
124.27556824437883,55.218343816229165,0.001,13.80762992375329,194.90990290126865,4
1.7242316439132779,189.87253149510465,0.001,14.120287283090812,571.0538589496676,4
71.37984566669081,173.52403086666183,0.001,23.567444400086934,265.0961234666473,4
16.687259840828787,41.832692908876766,0.001,14.659375325641584,77.02788451518721,4
178.53997144010543,692.0518412741131,5.768895235532128,791.3980930940685,259.5377904710642,5
159.21307651952384,684.8937320442681,10.063760773439146,837.6871994470664,268.1275215468783,5
40.41016701471316,128.02815010095517,0.05800819769251683,122.30609408710225,35.20781607152886,5
24.083349695733784,53.9906516565605,0.001,58.61110020284414,41.2870497633485,5
99.338423935728,644.2887082236443,9.421787598843492,1713.4050409067825,306.165719040279,5
0.13919005696065678,5.930870406723033,0.001,74.25860729408153,54.00475820503204,5
146.38963418515033,247.7537365369324,0.001,235.20881460713537,68.62700975081955,5
24.54078933644537,49.91842132710926,0.001,57.54078933644537,40.556766485971174,5
44.239550662913416,132.24696259473512,0.04194425781235473,116.30239938441541,31.767861268908284,5
42.05619290699362,113.4448149433242,0.001,139.75964961144416,65.36831496312443,5
18.00921101412342,62.852623774025304,0.001,51.1013211553576,20.06447709886393,5
40.620266751869906,135.6393600278847,0.001,41.17216005112194,28.76778671469031,5
11.48636422333285,30.785511508850302,0.001,63.97737664526216,36.88688322631079,5
45.14951751109204,299.06082619269114,5.026950450098698,319.7978965629622,92.97896562962168,5
27.95750652459159,69.51962887587516,7.0,742.2517251287924,254.69283850116688,5
211.51279427782046,3418.125594306328,3.306691263532936,4774.932976713082,1475.4502121434061,5
39.36143540369273,297.44065576865114,1.4872179972471748,218.96242673932758,118.88019620043984,5
36.141920108106525,93.66411584984554,0.001,57.23835552552597,19.381368840841542,5
32.233229850622706,94.61987392206447,7.1704602453545085,790.267422217933,266.52842676059896,5
59.02716572336769,151.99598076813163,0.001,88.0352041871044,26.704227375113028,5
49.892893514146934,125.0090104068306,0.001,53.13213194575592,31.248248838439586,5
65.0810539195767,298.081815104353,11.647416443578642,799.2026347989417,261.49138814526214,5
137.2719906644168,132.42726313292636,0.07815463180366275,86.07028718348307,34.103301424057435,5
7.43186584255842,122.61881643210117,0.001,22.955386382684875,9.763580867266565,5
19.184944106244778,65.05806081610936,0.001,51.37419287565625,19.937634520723957,5
41.168618721935445,207.42497190382105,6.537767957486353,475.9078464089089,153.0833153288092,5
4.064334439431294,8.61233016321749,0.001,68.74155344214499,49.09741092975835,5
111.49330224975765,226.94982942847912,0.001,194.37457357119777,68.0,5
133.5459174007323,132.82519328730044,0.0745732604142961,84.44239109740731,34.284178766954746,5
143.51103572010052,132.02223146828956,0.08459992958764107,96.77778133395752,31.444437332084956,5
111.82068688000372,176.27437968448592,1.4518778208704197,51.274379684485915,50.78678599476768,5
86.56333363943284,1262.472002574576,4.884633951002945,2231.255160084419,707.2679570703958,5
19.903393729598736,99.90630856561799,0.001,64.54465959017656,35.09077659836276,5
49.71302505533397,118.3505611926807,0.03314722096230549,92.08091944885629,38.66269911000914,5
55.62016604490691,141.9198893033954,0.001,73.99723258488483,31.10083022453455,5
69.84660248259647,369.7970373061762,12.453985265921382,250.56253291618708,94.94871678945066,5
120.34649107618887,251.7120028273461,1.9127470565454097,258.7080077752018,76.19450238557327,5
24.554706694887184,78.6528551695597,6.079243813555312,738.8604170340066,257.04907423733624,5
171.37182991293218,680.6759851912292,0.7616704840251606,1155.108466262483,268.13117438847627,5
17.85408206098142,61.24898473177701,0.001,51.802548664602206,20.802548664602206,5
26.02973067163902,50.20135245024552,0.001,61.26081379352357,40.45540399254147,5
25.774351857263003,361.89629716208054,0.7906556755081207,370.89907282950924,105.4211569176982,5
18.07956620929569,61.72694065126892,0.001,51.875228302252616,20.556963465069845,5
56.866884694107256,141.08874353726182,0.001,53.21858843154571,37.33442347053629,5
72.12137711028831,173.3599908854801,0.001,53.1296580010579,36.93724122216345,5
58.23786416122762,133.7775081880989,0.001,152.1214941388349,65.42327400447854,5
182.22601459193885,231.54077063524693,2.219633529367304,42.431550387407896,53.630259917386994,5
58.358634280338755,126.05502291627369,0.001,63.90702566321818,36.641365719661245,5
33.87864815813586,116.72391681284635,0.0726677644717897,138.27608318715363,49.9425302927957,5
27.741626164731393,70.91319359993804,6.534518023533056,726.5680133646075,251.58578371760333,5
52.908345991253015,117.85781487335994,0.001,96.27025791272138,47.04112289085391,5
25.22254385109203,274.3844723236329,2.3329797186494536,483.0432474195815,152.24995688053934,5
5.317424288246122,7.764520240205101,0.001,144.6312496219695,70.21837106320011,5
243.015331419197,609.6678040196863,41.43441153404518,576.5417406070515,219.8892680065621,5
63.74625695580514,156.17907815056157,0.001,51.42164105973782,37.57835894026218,5
2.7154080544888326,5.0,2.146508755412009,181.30030470835482,87.4386724903995,5
110.3036887636226,226.4966433385229,0.001,193.24160834630726,68.0,5
342.2057264073844,890.329363953681,17.849455018518636,1225.0878803147848,292.3279973981475,5
33.58248787964342,301.1126548712229,0.001,237.27763063050978,115.3299515185737,5
9.404196764447796,12.045344016003298,0.001,71.0302293440022,45.28295109332967,5
6822.6637617000915,13411.662234195937,709.2311297889493,21937.250226935503,5244.672662613142,6
19.818946031649862,235.88096277098242,0.001,305.56497085099494,18.481789759080055,6
0.6732465760931667,8.65416100882249,5.672919495588755,89.53342385884018,10.9437245397012,6
85.87544103509853,216.22172020782685,22.2478923520525,1090.5876050648533,240.95565953644325,6
3.314571463108886,6.444229492602251,0.001,136.1088790033066,0.36901096476219036,6
9.427464428542047,2.6951140088936807,0.001,62.4088462231647,0.35777689060872786,6
2195.535650081881,4904.500402542056,36.34814470680735,4627.16644976738,796.8896115704551,6
45.704983191220215,105.93214995618263,8.34382405883256,375.7724191910523,76.89103232357908,6
8.813098151593374,11.906549075796686,1.3129224188591349,121.09536500930211,3.3121411090439756,6
24.894410857623,73.72356990347603,1.9221277475054421,635.3358819342875,138.06142891033866,6
57.74502359640521,168.26115141646852,0.001,373.1046676529511,63.85621140616954,6
94.240467464866,121.73411244144334,1.3459921656991574,193.86359492252504,56.574557562160145,6
338.8508562371178,1280.5052976797779,9.085574583047062,891.7685418792223,230.3969030094183,6
398.11715879912276,911.3651234033249,22.117237250839437,841.3388669432757,204.97909013099397,6
2917.1351972610737,14046.576143824153,5.602794595496955,18939.31054841225,9248.57935129622,6
30.615765053005266,48.290633766776836,0.001,56.955672254425274,11.384234946994734,6
1.9730673251180093,7.567525633280885,5.351396568513008,98.59445830816287,7.243169858241549,6
146.3300693918913,476.3785946937589,31.982847904060673,1385.423190143201,188.92453077786695,6
584.0397712651419,1391.7561306336302,131.13199662679403,3925.6685238733053,574.7442542425938,6
172.91373293556975,334.0,37.7,812.5,172.0,6
3083.2396901610164,7246.129938823934,371.2714137933895,7790.8850958350195,1176.1922256422013,6
53.57211139819773,150.251729015207,0.22982167482316318,378.4050041458744,64.503458030414,6
9.295632886151216,54.789929965908236,2.8809065392473525,44.40100464161824,85.38892532429,6
113.06379408833075,408.0869125289968,92.68739513447159,976.8660462472131,145.75199356526034,6
102.36032052059046,289.43977339202974,24.50008381612956,1151.7462535153963,149.29950719971325,6
253.00762703464113,681.8413521396923,72.47060327173125,861.0946419042939,176.2813194631435,6
122.77470464005661,254.8547968000894,5.6172578985652635,609.5308498582938,93.705820490411,6
142.37390330672852,402.3197541619133,83.81583405929149,862.8563705245136,156.68695165336425,6
295.7999164438709,1213.802991115679,7.460540329831121,838.3439217759638,225.26752444501128,6
347.91075560461496,863.6909158538945,21.511660299583518,790.8034808484466,200.87608776513957,6
690.1228057820684,1433.082353983518,35.03404060751479,2231.0506028510235,135.11280714093698,6
33.49658373883558,227.53113944278823,2.6220102953765627,285.4861384091881,13.108148704564652,6
50.70809261810925,207.09487576279332,0.001,353.6098821112209,55.53440420767696,6
731.1003571100923,1252.1803367038015,24.94600102031455,1382.8706070871572,215.20300561173002,6
29.094100687989894,24.167900562900822,0.001,82.83209943709917,5.389300187633608,6
118.15055803802488,338.88665316555654,23.934160248968475,1282.8666828929101,163.65083097219602,6
