h2,ch4,c2h2,c2h4,c2h6
2.502,5.537,3.33,20.905,6.826
5.705,6.102,12.61,6.775,3.626
1.796,4.869,8.826,22.606,3.684
0.081,12.012,8.362,7.262,6.586
10.167,0.876,10.646,5.856,2.505
8.307,26.692,7.402,0.242,19.827
14.674,14.476,0.448,21.178,6.685
13.501,15.128,3.679,19.535,4.181
1.277,6.445,22.861,0.643,11.957
3.365,13.14,1.583,7.468,2.546
27.548,27.439,27.484,2.655,3.505
16.035,23.504,3.901,9.469,1.23
10.34,15.905,3.322,4.223,1.999
3.069,13.304,1.044,0.918,5.074
3.715,0.054,11.322,1.592,10.4
7.065,26.029,19.276,0.393,21.83
45.378,8.335,2.868,13.412,2.653
9.978,4.345,12.174,8.043,3.833
4.172,6.95,6.053,17.212,7.434
4.338,17.104,0.138,10.654,13.667
4.535,1.251,0.215,0.837,21.419
10.519,18.321,1.064,10.136,24.737
1.326,28.181,3.49,9.418,1.547
5.052,0.048,9.177,30.452,19.09
31.99,10.058,29.154,1.05,0.251
2.133,9.408,13.886,0.007,2.851
35.166,6.248,2.35,29.211,9.021
3.805,26.536,33.741,21.314,4.646
15.181,18.905,4.373,25.436,0.319
18.15,1.039,4.284,5.289,3.082
4.683,3.669,1.496,21.125,1.924
4.704,18.757,1.934,0.455,1.978
11.15,0.896,10.518,27.91,20.969
2.347,3.936,12.888,17.502,10.181
30.694,0.384,0.881,9.07,11.886
1.974,0.521,11.518,19.358,1.681
2.998,2.263,4.783,2.731,1.236
0.096,1.831,11.186,11.269,17.906
4.904,12.489,0.702,7.075,8.07
10.417,20.968,0.397,1.095,7.178
0.728,13.142,8.494,0.875,8.481
0.801,2.06,8.177,24.223,33.97
6.185,23.976,4.809,1.201,28.059
1.881,4.905,4.329,9.103,10.163
25.915,6.312,5.834,0.354,2.629
4.581,17.701,27.639,0.595,2.084
0.926,2.301,15.028,13.107,5.256
24.553,1.653,8.6,0.065,0.881
1.299,4.417,3.31,1.793,10.82
10.913,4.144,6.211,15.375,1.901
4.556,4.513,0.386,4.406,4.847
14.05,8.675,4.501,17.384,6.682
11.588,18.971,16.303,23.341,2.333
10.93,0.91,3.115,21.971,5.169
2.038,2.82,7.111,3.652,5.637
5.593,24.106,1.019,11.16,7.854
16.977,5.751,9.917,11.927,6.324
1.412,31.704,2.514,11.71,0.222
2.495,3.792,5.472,7.457,5.297
12.385,16.516,41.294,16.599,3.724
4.079,4.345,0.377,5.372,6.636
0.907,6.988,0.344,10.228,15.846
6.577,8.08,16.705,1.863,11.274
27.418,1.944,14.571,10.289,8.414
1.982,19.295,0.815,1.334,5.723
7.335,3.094,2.79,1.67,1.629
2.156,25.491,1.91,3.462,26.512
0.554,40.632,0.724,14.697,3.891
1.783,21.225,1.371,5.398,2.562
3.559,7.354,7.062,1.495,1.514
7.321,27.975,10.708,14.035,6.032
0.953,25.113,6.334,6.021,23.991
1.105,14.534,2.727,2.294,3.51
2.689,15.508,5.409,11.112,5.616
0.726,1.384,18.755,15.96,1.438
2.562,9.882,0.405,3.013,1.274
5.957,12.377,4.022,11.197,6.324
15.129,26.721,13.01,0.627,0.344
9.661,29.449,0.994,1.021,1.021
12.261,24.926,8.539,3.063,5.899
35.979,2.039,31.014,1.122,6.176
4.83,16.95,24.711,2.929,1.529
4.328,5.91,7.239,15.95,11.0
1.214,16.627,13.27,4.904,13.118
7.247,3.202,12.581,13.747,8.465
4.861,10.907,1.49,24.983,8.703
0.564,0.838,11.464,13.548,15.239
7.699,2.599,10.783,6.596,8.575
22.569,0.445,4.27,5.103,2.804
0.929,0.139,13.59,4.402,10.754
10.682,4.785,0.653,9.39,4.465
5.363,10.399,6.716,6.801,6.296
0.124,4.889,4.246,5.284,8.011
5.369,0.24,10.265,2.918,8.681
20.246,47.986,6.312,17.205,3.049
7.672,2.738,7.824,4.966,0.48
9.439,1.338,5.794,15.304,7.578
7.357,10.096,13.762,22.126,3.316
19.08,9.496,0.598,8.96,3.94
6.179,8.287,0.31,3.533,2.156
7.851,43.687,7.999,10.032,6.125
0.188,1.286,2.68,2.356,5.77
2.942,15.704,19.732,6.107,27.597
15.002,10.189,7.993,0.395,2.463
12.397,38.683,8.929,4.701,20.525
7.426,11.285,0.868,12.31,10.272
15.67,0.746,8.045,26.358,5.61
19.53,13.983,0.571,15.085,8.055
1.803,2.144,1.098,16.446,0.651
28.891,0.873,8.444,15.086,0.623
6.478,1.197,1.769,52.668,10.576
1.151,2.326,0.943,31.204,6.079
3.588,11.355,0.446,0.725,7.257
1.93,17.75,21.124,1.989,2.964
7.267,48.73,2.519,5.324,6.292
5.891,19.988,0.37,1.811,7.027
7.533,22.855,16.764,4.23,23.789
23.198,38.54,4.402,0.859,24.21
1.774,7.797,5.433,18.516,6.737
2.24,22.848,5.025,6.824,7.293
0.214,25.233,4.582,24.963,14.758
11.659,1.989,4.869,15.835,2.633
0.726,19.532,4.324,19.158,72.555
1.899,13.832,39.242,0.103,20.354
29.333,3.26,7.162,4.407,6.149
11.824,8.229,5.588,20.855,4.881
12.878,0.619,16.332,7.288,5.763
11.89,0.701,3.976,15.834,0.038
2.203,17.565,11.895,21.423,1.56
3.342,0.152,8.281,2.518,10.818
12.606,10.633,1.07,10.384,11.937
2.012,3.673,35.204,15.085,28.566
10.64,36.789,9.684,11.128,5.243
3.863,7393.458,3.791,11.146,21.565
10.152,3.116,4.327,26.203,10.288
19.161,8.53,21.292,19.096,6.567
12.898,59.41,11.324,5.095,0.025
4.943,11.71,5.873,6.781,10.782
6.023,25.75,7.179,2.542,5.123
13.197,12.657,10.758,12.367,4.268
13.536,1.192,4.443,7.112,5.859
1.139,5.785,11.041,7.89,19.469
1.966,11.86,0.249,2.872,3.148
5.458,12.808,27.713,5.921,4.853
19.561,4.243,12.469,3.761,11.442
12.406,13.813,7.038,1.428,1.187
18.185,10.864,18.178,1.192,4.077
11.685,1.587,11.858,4.767,0.659
19.294,6.122,1.4,3.263,0.162
6.066,28.649,3.769,8.302,21.64
3.178,1.884,31.878,10.548,8.584
3.792,3.149,16.956,0.833,4.438
11.307,15.177,2.602,25.494,1.715
5.79,15.376,2.333,5.558,4.903
10.66,28.312,8.604,15.495,23.342
1.474,8.881,0.493,17.885,4.367
30.072,5.122,0.943,17.987,12.468
10.268,11.191,2.805,76.603,51.774
23.593,2.872,10.329,4.092,2.933
3.296,5.372,5.671,4.195,10.416
26.309,2.181,31.744,8.355,0.787
37.137,2.502,12.362,23.754,9.431
3.918,1.614,2.159,9.062,0.287
8.337,32.215,0.458,22.112,5.341
7.801,0.34,28.45,3.966,2.196
12.339,22.734,0.862,13.785,0.785
10.419,1.397,11.117,6.133,1.645
7.608,2.191,19.172,9.075,5.786
0.645,18.758,15.742,33.229,5.682
4.697,21.435,35.472,4.259,2.648
29.803,6.802,0.229,0.132,9.365
4.855,0.53,0.778,3.654,20.27
4.656,3.202,10.201,5.95,4.571
10.051,7.811,44.795,41.598,5.922
0.069,16.566,16.365,33.899,10.329
7.735,11.123,14.886,10.749,7.661
3.019,1.289,3.89,31.1,18.46
5.14,9.341,10.912,1.721,7.901
8.203,22.052,6.381,27.645,3.207
0.404,24.54,0.069,10.41,32.13
3.873,8.396,7.327,10.71,1.141
11.896,13.521,0.259,15.082,4.968
6.944,12.133,4.174,17.431,12.562
3.039,1.282,3.205,11.397,9.892
17.225,2.73,10.595,2.281,6.131
3.981,4.655,14.607,13.027,2.749
0.785,2.369,18.451,1.636,11.601
5.754,1.762,0.89,15.417,11.626
3.97,6.816,1.812,26.705,11.527
0.927,79.528,31.949,6.202,13.019
3.825,0.571,14.796,5.924,15.696
3.093,10.851,1.772,5.021,9.452
13.783,11.856,0.256,25.62,6.583
2.964,0.325,0.388,0.163,7.242
20.589,0.728,6.564,7.732,3.955
20.141,14.739,10.138,16.868,3.24
18.624,18.596,15.563,25.414,4.349
4.646,8.114,15.563,20.909,27.974
4.791,4.373,31.039,12.413,10.458
13.708,1.006,8.217,12.446,9.202
19.898,3.996,2.4,4.82,1.405
1.772,0.91,8.648,5.915,5.293
0.637,20.489,0.541,1.587,13.791
1.603,0.04,6.085,3.516,4.151
22.209,6.877,3.054,8.122,0.493
16.964,14.331,6.879,0.214,0.233
2.021,7.351,12.096,0.667,7.209
18.437,1.787,10.837,17.458,16.041
16.512,46.563,2.287,13.74,0.088
1.597,24.153,2.665,8.581,14.925
3.437,15.351,4.714,7.732,5.129
19.684,15.295,6.756,7.346,1.076
8.732,3.164,0.626,8.575,0.307
12.324,48.891,17.434,10.049,6.613
25.218,6.231,1.96,12.004,0.642
1.192,10.467,27.078,9.083,0.376
0.793,6134.508,21.007,2.581,1.913
4.913,39.201,0.412,3.63,13.501
2.596,1.909,33.351,0.905,1.538
5.322,22.198,1.196,5010.745,3.405
1.521,13.964,8.286,9.548,0.281
3.393,27.658,0.696,13.043,3.83
15.878,50.312,2.993,1.636,4.205
15.363,13.389,11.176,3.02,3.481
7.563,4.217,0.021,42.767,11.965
6.766,3.837,11.389,9.416,4.366
11.422,4.564,3.264,25.503,12.9
0.146,13.042,0.885,4.512,23.551
1.099,3.446,20.267,0.078,8.951
7.154,12.667,50.017,51.452,6.823
3.941,1.087,9.443,3.959,0.81
17.295,5.514,0.948,1.643,5.599
9.251,9765.075,16.893,3.574,1.048
11.75,8.644,1.536,4.835,0.551
6.754,1.037,12.452,6.835,2.586
9.349,0.074,2.13,24.495,2.565
11.157,1.919,7.179,13.781,11.745
2.173,15.058,6.441,24.532,53.234
0.307,5.755,6.99,1.911,4.665
25.057,3.881,4.594,21.079,5.955
1.952,28.214,1.379,5.151,1.281
9.242,27.754,0.565,21.54,12.394
5.808,2.185,6.87,12.834,0.023
3.532,11.368,7.471,16.374,24.877
1.553,2.447,0.754,3.19,2.253
4.941,3.892,4.62,8.525,1.617
19.402,0.911,25.238,47.822,1.855
7.427,32.736,47.606,1.133,15.036
0.22,5.578,6.763,0.08,5.817
7.388,4.939,19.61,6.452,1.011
10.875,14.0,18.158,18.189,6.548
23.616,1.986,34.835,6.309,8.018
12.899,1.387,24.761,3.359,7.46
32.832,31.826,11.427,6.95,0.763
1.23,8.937,7.753,16.01,16.252
6.169,0.565,9.621,22.5,4.229
3.693,7.309,0.329,6.64,24.597
9.816,16.052,6.208,6.387,4.129
3.92,1.485,2.09,8.67,2.87
24.677,21.257,0.506,2.086,9.455
3.683,18.875,1.447,1.703,10.147
6.774,12.033,12.743,6.241,19.39
0.586,13.499,6.819,10.61,3.852
4.471,7.29,9.928,14.4,2.018
11.781,3.824,14.053,8.821,3.171
7.288,12.099,2.892,1.34,17.019
2.616,0.737,7.632,0.152,0.208
6.937,1.554,35.794,2.913,12.609
1.74,1.714,12.905,20.383,26.549
3.16,3.115,5.386,2.233,1.238
16.618,8.622,0.488,0.694,1.754
8.697,18.079,13.061,2.33,0.067
8.668,2.223,19.586,6.476,1.57
29.839,7.516,4.393,4.656,2.177
7.722,21.628,1.757,10.79,6.837
3.161,28.27,0.897,0.125,13.838
0.095,1531.961,2.534,4.758,5.211
16.912,1.233,14.437,2.055,5.047
9.55,1.42,11.54,6.874,7.36
2.008,26.459,1.842,1.657,1.939
4.746,7.163,1.97,13.335,6.206
1.845,1.23,4.979,9.447,21.187
5.275,6.292,1.076,0.326,8.653
2.273,3.475,2.445,5.806,1.325
1.497,4.432,6.614,27.977,0.622
18.718,59.05,26.664,47.748,0.095
9.893,3.527,21.283,4.345,8.244
4.064,5.198,14.318,23.436,12.869
1.243,8.404,7.039,3.875,35.819
10.582,0.721,5.807,2.236,4.893
11.181,1.764,15.964,10.435,15.262
36.527,7.029,8.684,3.637,0.322
4.678,8.054,2.805,0.689,3.366
14.173,5.782,15.279,0.468,3.879
0.133,5.824,17.935,3.57,8.335
5.761,3.635,1.649,20.087,18.196
2.729,16.923,14.314,1.427,1.702
9.663,14.894,18.174,17.292,3.091
3.595,5.859,10.407,5.767,3.625
26.053,2.323,12.143,5.755,10.376
6.975,7.381,2.006,3.231,0.169
1.605,19.315,74.719,18.845,17.561
1.048,9.126,7.99,0.781,5.826
29.07,10.028,27.309,11.472,2.568
10.85,33.851,0.491,0.165,9.58
14.922,19.961,3.271,12.524,22.54
11.692,20.682,1.467,3.175,18.52
23.705,10.543,21.818,3.354,6.976
9.344,23.046,0.57,0.521,9.543
18.278,2.683,1.784,3.98,1.381
8.164,3.033,4.797,0.459,2.672
4.481,5.078,23.877,4.532,7.758
44.193,1.628,11.647,4.947,4.413
8.65,29.14,10.447,2.242,5.779
9.751,16.147,0.843,6.237,4.13
19.536,1.167,17.532,11.434,1.951
5.093,12.447,8.87,12.888,5.227
17.842,25.091,5.49,7.866,6.276
8.401,7.448,7.353,6.726,3.838
38.887,17.801,14.546,4.889,5.072
9.703,0.314,38.491,3.948,7.283
5.72,6.698,8.798,8.629,13.366
1.675,4.869,11.881,1.917,1.447
1.517,11.105,0.255,2.286,5.276
4.991,0.434,3.319,16.846,11.924
12.493,9.565,17.789,4.352,5.402
3.579,10.065,4.672,0.218,12.525
2.017,15.252,2.441,20.816,10.706
28.803,29.53,22.651,19.458,0.454
11.629,27.155,8.796,20.082,21.7
2.335,1.499,8.261,13.514,22.408
5.974,6.968,12.6,61.468,13.188
10.038,31.36,2.55,4.406,15.488
9.587,42.071,10.514,6.45,6.46
20.331,16.562,2.224,24.071,11.073
1.768,8.41,16.372,1.967,6.327
5.321,4.879,11.714,2.141,3.841
7.698,17.325,6.72,14.735,0.325
5.895,8.111,15.764,7.765,6.18
1.791,16.788,17.464,6.319,6.015
2.153,23.539,18.18,27.421,12.764
7.098,20.691,1.344,6.902,9.483
1.473,7.949,8.312,25.228,9.358
37.7,1.006,0.931,18.542,27.254
9.133,1.567,31.352,10.569,14.569
27.176,31.951,37.364,15.835,20.674
55.545,3.195,0.18,6.029,2.867
4.283,4.622,5.363,10.78,10.978
0.141,27.308,20.171,15.709,30.819
0.126,34.854,4.461,6.241,0.118
6.822,37.419,1.926,3.926,8.941
21.095,1.688,10.487,1.291,1.775
13.122,7.186,17.92,3.31,0.964
3.717,41.468,4.307,12.513,7.471
0.125,0.258,17.673,7.017,12.39
40.356,8.299,40.21,0.607,4.979
11.597,2.272,0.568,0.108,2.486
3.104,1.605,26.094,6.015,3.711
3.732,6.441,22.865,22.111,13.778
9.232,14.185,7.257,21.265,9.46
2.702,7.35,10.112,6.044,0.736
15.852,2.57,0.055,8.506,1.715
4.138,16.633,7.646,4.439,13.313
5.982,18.384,22.197,5.461,6.367
21.884,18.886,12.849,20.002,16.585
14.128,7.856,7.094,6.322,4.421
0.761,1.004,2.469,28.249,5.341
4.161,3.399,16.438,4.901,8.947
7.818,12.395,1.601,6.262,8.865
3.751,12.867,4.202,6.549,8.75
0.357,14.242,1.469,7.078,5.791
0.318,13.239,7.578,6.945,13.433
5.895,15.761,2.271,1.517,25.712
3.546,6.31,0.107,12.902,5.399
1.009,5.865,5.668,9.154,1.363
2.971,1.219,7.424,1.151,3.468
17.271,18.919,2.12,22.829,2.301
23.016,27.54,1.223,15.788,0.195
8.725,23.148,7.445,1.796,3.957
1.422,1.067,26.401,19.326,11.37
1.361,2.084,15.685,20.747,1.045
15.054,10.684,2.52,7.3,2.411
33.974,3.11,32.446,14.527,6.287
4.18,10.785,8.159,10.239,6.968
4.16,3.199,1.94,16.29,14.705
11.296,3.98,6.01,44.167,8.132
4.848,25.067,5.564,24.313,23.287
4.131,1.758,29.048,6.622,6.399
4.453,9.172,8.704,9.34,17.208
9.174,16.777,9.863,4.576,3.948
16.51,0.455,0.366,1.588,2.416
0.661,5.999,4.799,6.392,2.109
2.497,1.57,6.923,9.091,4.561
2.966,14.383,2.608,8.135,6.95
4.852,27.798,7.642,1.74,3.839
1.01,3.431,1.662,13.608,5.746
13.5,5.098,17.379,6.93,2.069
8.514,15.226,2.641,5.586,4.936
3.029,10.257,8.884,11.412,8.68
0.57,4.651,1.768,17.814,6.503
10.969,9.19,5.947,24.614,13.047
5.195,14.422,37.659,12.739,2.648
2.994,8.829,19.68,3.567,8.617
7.26,21.89,3.479,2.524,0.919
26.318,1.532,10.613,4.555,3.518
0.153,17.963,10.241,21.218,34.028
0.676,25.752,6.394,13.973,25.563
26.537,7.521,14.46,10.093,0.12
2.819,0.394,0.302,1.019,11.146
33.934,1.864,23.415,10.706,3.876
0.313,24.763,3.529,7.073,24.577
16.517,3.499,0.476,2.86,3.042
7.857,27.224,10.81,24.128,1.526
0.592,14.13,1.098,20.983,6.995
15.429,3.343,14.833,18.059,7.899
15.873,11.398,4.237,15.789,3.662
0.093,24.82,11.842,5.755,1.039
3.219,8.441,11.543,36.7,12.936
2.828,5.276,2.763,9.84,0.386
2.927,13.494,13.852,14.562,24.854
1.502,6.815,11.49,8.739,0.749
1.982,22.658,2.544,0.469,6.176
0.847,1.932,8.655,3.614,3.396
13.048,13.232,16.149,2.696,4.896
5.278,0.794,0.166,2.013,7.812
12.483,6.552,0.443,14.511,8.32
4.106,0.123,42.117,1.976,0.323
5.003,4.879,7.48,12.461,9.149
0.899,3.365,14.426,21.321,4.126
6.048,23.723,25.518,2.774,5.986
12.548,10.769,21.305,26.244,1.943
8.582,15.693,41.233,4.477,0.257
2.63,7.012,6.806,4.486,8.229
2.523,2.408,5.043,6.018,2.618
12.404,6.31,29.641,23.843,31.642
22.323,36.645,4.474,14.592,0.71
16.848,0.736,10.184,12.748,12.398
1.082,0.955,14.096,6.15,4.27
11.084,13.79,1.613,6.004,16.568
9.281,8.652,9.894,3.718,2.43
1.875,0.584,10.671,0.919,9.811
1.824,4.269,27.319,29.345,20.385
7.488,50.753,24.855,7.133,13.875
1.477,8.319,10.052,6.666,19.238
11.284,14.65,27.809,1.584,16.431
0.418,18.178,33.562,27.87,0.155
0.242,3.377,1.179,6.378,20.8
22.86,1.491,8.343,69.188,2.603
10.3,0.21,11.651,37.372,19.354
12.962,10.82,6.486,15.573,24.13
11.097,1.766,2.549,19.41,0.098
2.145,21.849,4.98,29.079,3.26
1.941,35.906,18.839,7.742,7.395
6.352,1.702,8.1,5.916,1.325
40.579,23.773,29.215,0.405,6.405
2.992,1.038,1.93,17.092,2.535
23.106,21.375,33.182,11.487,3.02
11.029,23.68,0.202,23.43,13.748
3.219,23.959,1.787,25.271,20.806
3.565,12.334,1.266,4.571,41.36
8.8,33.102,3.782,0.621,11.063
6.239,14.626,8.89,27.173,3.616
5.09,34.287,22.848,1.669,15.336
26.372,9.947,20.055,1.905,8.726
6.86,3.588,0.94,18.317,22.245
3.145,25.063,2.668,11.573,1.489
3.077,6.608,5.469,2.812,13.705
1.921,2.635,10.323,6.884,3.274
3.424,13.255,0.934,0.44,7.307
0.665,8.843,0.711,13.071,8.642
5.452,10.8,34.206,7.976,10.233
3.422,18.019,6.137,0.928,14.375
3.833,4.197,0.532,0.064,28.073
3.352,1.097,22.671,37.693,5.869
6.81,13.407,1.154,21.27,24.513
9.956,4.806,18.813,4.691,3.7
1.276,2.17,9.884,2.842,1.436
5.211,4.818,22.316,1.161,12.771
1.401,17.856,23.894,1.748,20.659
8.299,2.562,11.268,8.347,1.22
5.516,9.357,1.837,13.158,5.637
6.017,9.42,6.279,11.307,1.743
3.236,50.668,1.472,2.256,7.831
1.411,5.275,5.394,19.136,34.475
16.382,1.181,3.105,0.521,0.625
0.04,14.76,18.126,7.769,16.481
17.363,3.023,23.893,7.706,1.167
0.112,24.264,14.909,3.708,15.346
10.255,19.07,19.093,0.548,18.533
0.736,13.744,8.528,5.384,27.534
5.249,11.776,2.495,8.351,8.112
3.96,1.644,10.69,9.404,5.091
19.983,21.68,26.914,5.984,15.501
1.916,24.567,2.511,12.711,9.152
1.362,8.161,13.818,25.016,27.978
1742.202,2.669,4.562,9.007,5.582
20.123,12.81,1.624,3.818,0.562
4.365,4.565,1.506,1.264,0.077
10.347,34.464,32.006,8.964,2.26
9.365,9.521,47.65,27.058,10.745
0.722,10.066,7.145,2.283,7.504
13.978,14.442,4.792,5.302,6.252
14.513,3.297,5.291,31.277,0.639
1.6,19.333,18.071,5.974,41.974
3.874,22.204,48.997,5.343,7.048
17.312,6.966,10.725,20.717,1.107
27.126,16.46,33.825,7.043,18.116
20.155,3.904,0.429,37.881,3.237
2.019,13.972,1754.426,0.841,19.481
8.456,4.461,19.087,7.105,19.416
0.116,4.185,5.12,6.855,26.088
3.068,16.079,27.372,0.326,0.071
1.447,6.496,1.316,11.043,23.731
4.787,4.804,0.837,9.452,7.017
3.005,11.475,5.225,30.38,9.183
22.308,4.418,6.748,1.842,2.856
10.21,20.713,24.159,4.415,19.632
6.37,21.021,1.545,7.377,8.809
1.519,9.059,14.004,15.189,17.06
20.87,11.342,16.217,1.101,8.248
1.71,2.621,3.618,10.235,16.584
23.047,13.208,18.273,2.453,2.299
3.883,15.085,15.475,10.666,16.845
11.146,17.618,7.045,10.075,16.417
7.097,47.262,18.207,1.363,3.577
12.952,4.128,6.537,10.422,3.151
4.392,3.403,12.838,10.14,2.069
3.733,3.105,11.441,2.743,1.879
13.804,15.635,12.368,7.953,0.63
3.875,4.148,1.185,3.875,7.074
18.51,3.315,4.118,13.774,0.268
12.857,6.198,42.932,3.59,0.263
4.032,14.177,2.931,11.831,4.426
46.841,19.277,33.854,0.853,7.308
8.846,3.634,0.95,10.852,1.25
3.005,1.928,1.166,27.767,0.166
12.18,6.309,7.958,32.608,4.23
1.827,24.618,23.442,9.582,42.941
2.971,1.415,2.492,11.968,9.789
47.833,2.335,10.899,0.674,6.579
12.093,16.556,22.768,2.096,1.618
11.792,25.209,3.404,1.671,2.414
0.185,0.52,3.571,6.481,0.745
8.693,1.885,0.789,2.696,14.131
5.786,20.465,1.429,5.19,8.47
0.486,27.616,33.262,13.921,0.21
3.593,4.922,9.776,14.493,26.74
25.616,0.533,19.994,6.499,2.189
2.795,21.953,2.626,44.734,1.553
9.186,11.609,1.932,11.413,2.326
0.607,3.245,12.884,4.513,10.903
2.79,30.04,5.966,15.356,9.246
7.67,2.876,5.13,10.742,7.339
0.288,0.979,14.024,25.427,0.778
2.235,19.948,0.841,4.366,5.402
0.794,19.119,1.583,16.903,0.814
0.216,11.593,7.125,7.04,17.368
25.04,4.123,10.593,4.402,4.191
35.056,0.548,1.931,62.813,2.487
13.046,9.85,5.726,14.622,19.864
35.321,3.421,0.443,11.053,4.216
12.018,14.087,0.329,2.827,12.278
0.214,7.44,9.527,9.693,14.829
2.163,15.672,12.109,13.274,1.276
2.772,2.898,1.189,47.208,13.386
26.307,2.921,15.553,14.497,1.208
0.837,2.152,1.192,6.79,14.717
2.064,5.243,0.026,24.001,5.21
1.666,0.518,7.847,4.213,2.598
9.478,8.064,0.984,13.308,1.517
3.014,0.397,0.2,8.069,38.832
4.364,22.051,8.085,1.689,3.027
1.947,7.293,13.027,11.205,5.325
3.382,19.466,2.592,26.045,10.704
1.639,9.491,0.987,37.221,0.323
8.643,1.745,30.588,17.688,9.443
1.405,2.252,12.942,1.817,10.053
0.13,10.681,5.548,3.429,1.565
24.211,1.707,7.977,6.39,5.191
8.231,8.581,4.431,4.48,3.798
5.686,4.346,6.961,0.004,1.098
0.745,0.752,9.518,12.251,10.122
13.203,8.913,8.441,3.237,1.448
17.917,19.584,9.383,10.942,0.948
7.533,16.591,0.995,12.814,13.472
2.194,2.847,3.52,12.712,10.647
1.977,1.496,16.281,10.748,16.007
25.379,0.097,5.461,28.267,0.999
27.812,11.982,41.331,0.644,3.742
11.63,10.62,18.041,2832.597,7.184
5.162,5.655,0.892,9.203,4.464
2.124,13.453,15.5,6.035,12.942
2.659,34.942,19.207,0.643,8.356
6.896,10.215,3.365,9.128,19.987
18.019,7.8,51.227,4.256,10.315
11.416,6.322,33.292,51.622,10.21
2.75,22.611,44.589,5.374,4.306
41.507,13.578,6.584,0.971,0.285
3.724,14.009,13.768,6.584,3.033
6.36,20.354,11.857,6.715,10.534
7.849,12.751,7.376,0.901,11.718
4.083,8.563,8.633,3.196,14.026
5.067,5.543,1.201,5.651,3.981
8.032,30.986,53.574,8.748,12.88
0.113,1.889,46.689,10.296,30.324
9.962,9.57,13.758,18.919,0.587
2.631,11.644,36.818,5.756,0.768
2.253,5.317,4.212,8.453,2.325
2.089,10.069,1.326,2.357,15.159
14.878,26.666,0.313,9.398,5.32
0.081,1.147,1.649,6.628,9.602
1.248,0.509,10.782,29.142,33.95
4.802,3.994,6.921,4.859,3.569
5.199,12.813,3.79,30.799,17.108
0.147,8.08,0.926,2.771,0.066
7.286,5.917,0.79,1.69,3.332
47.549,7.369,10.162,8.175,2.871
5.332,11.139,2.319,18.453,1.044
17.907,5.327,3.847,23.695,5.492
31.004,14.973,19.371,10.407,7.97
5.303,1.183,17.614,24.071,9.354
1.854,22.654,11.995,19.256,2.813
16.255,28.973,2.447,1.401,49.766
7.88,8.102,10.373,16.251,11.099
23.523,11.793,11.55,2.509,4.981
5.675,6.695,4.106,24.902,1.409
37.262,0.968,24.028,3.687,0.039
7.43,16.508,4.345,6.945,19.158
0.919,7.391,11.371,17.602,8.053
16.059,15.373,7.964,8.56,11.841
8.337,13.121,1.233,1.463,11.481
0.285,23.678,26.778,12.074,0.696
24.769,0.067,16.714,8.668,2.155
12.695,0.056,7.562,13.162,11.408
26.418,1.431,33.756,14.115,5.911
3.551,13.18,5.622,13.083,0.789
8.264,7.112,0.639,0.87,25.612
9.311,20.137,1.835,0.793,1.307
14.618,9.669,40.03,25.306,2.579
7.641,1.244,13.763,10.314,13.05
18.834,1.456,14.726,0.56,5.73
1.23,1.095,1.681,3.41,2.609
0.401,6.28,9.928,0.805,5.977
0.786,7.032,14.266,1.108,10.278
11.029,6.46,17.067,3.561,11.537
4.476,10.281,13.446,12.665,4.082
14.414,0.418,8.901,9.609,8.512
14.191,13.899,6.0,7.265,2.222
3.868,5.71,7.144,13.242,12.922
10.307,8.647,5.168,7.689,4.465
6.138,2.715,12.301,75.868,6.124
2.383,0.069,12.246,2.839,1.526
6.346,7.23,0.691,0.777,12.142
3.139,14.643,8.416,0.475,7.435
6.851,1.958,4.003,10.31,1.557
1.807,22.955,15.731,11.254,9.309
36.552,4.119,52.872,7.381,21.231
61.228,21.181,12.552,18.561,5.507
14.255,3.402,18.947,33.009,5.085
5.751,0.228,20.271,8.906,0.463
19.299,16.762,17.104,1.538,3.039
20.083,11.327,3.97,16.423,0.351
6.125,13.724,36.36,6.383,2.876
2.822,15.786,4.707,7.263,6.424
12.271,3.807,4.487,19.151,3.46
19.184,33.706,2.769,9.586,0.546
1.838,1.206,3.011,15.784,3.173
4.112,9.327,21.154,0.02,4.671
2.512,23.021,16.015,3.082,10.455
5.035,8.144,14.166,7.875,3.961
9.612,21.122,2.928,15.01,0.25
1.398,2.744,0.5,6.868,4.596
10.823,2.955,13.904,15.752,3.702
5.934,18.003,6.759,0.576,24.029
3.571,1.626,20.326,6.102,6.935
2.742,4.976,16.369,11.146,0.673
8.733,3.522,0.504,3.769,14.505
8.701,4.513,3.547,21.37,6.683
24.321,3.312,16.365,5.164,10.689
2.068,4.628,2.774,7.19,24.324
7.11,8.452,53.063,8.355,2.625
16.015,0.003,0.583,2.595,12.724
9.49,5.126,13.56,25.592,2.173
11.509,4.488,7.268,2.891,2.149
16.28,3.207,0.235,2.604,12.603
10.519,10.757,6.027,12.586,19.992
0.279,3.901,4.066,3.36,1.152
37.718,11.876,17.066,1.784,0.548
16.26,4.416,28.005,7.054,0.764
21.348,1.236,11.391,19.337,0.257
4.222,8.058,11.959,19.956,4.875
5.008,26.873,0.189,22.321,0.443
12.825,12.335,5.341,1.111,0.69
0.18,3.564,20.573,7.431,1.439
19.361,5.629,2.878,47.789,4.87
13.29,0.35,3.244,6.482,2.066
8.192,5.256,12.64,35.031,0.882
0.882,0.917,8.407,4.537,5.24
